"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"1","Alice in Wonderland in G Minor","theater","theater",2014-06-15,2014-05-16,"failed",650,3500,30,"2014","Q2",NA
"2","Pantochino Productions: ""Cinderella Skeleton, the Musical""","theater","theater",2011-07-08,2011-05-09,"successful",15425,15000,60,"2011","Q4",0.0283333333333333
"3","Secular Solstice 2014","festivals","theater",2014-10-27,2014-10-02,"successful",8157.01,7500,25,"2014","Q2",0.0876013333333334
"4","The Onrust Project and Two Row Treaty of 1613","theater","theater",2013-06-16,2013-04-17,"failed",110,5000,60,"2013","Q4",NA
"5","""Little Shop of Horrors"" at the Browncoat Theatre!","theater","theater",2012-08-14,2012-06-30,"successful",2075,2000,45,"2012","Q3",0.0375
"6","Adele's Heart is Going to Edinburgh","theater","theater",2012-06-18,2012-05-14,"successful",8315,7500,35,"2012","Q3",0.108666666666667
"7","Chasing Blue at The Trans Theatre Festival","festivals","theater",2016-06-01,2016-04-29,"successful",4813,4000,33,"2016","Q3",0.20325
"8","Tugboat Collective's Inaugural Season","theater","theater",2012-10-11,2012-09-12,"successful",10046,9000,29,"2012","Q2",0.116222222222222
"9","Heroes And Other Strangers at FringeNYC","theater","theater",2011-07-02,2011-05-30,"successful",2308.5,1971,33,"2011","Q3",0.171232876712329
"10","Blak.Woman.Dynamik-ReBoRn","theater","theater",2012-02-07,2011-12-24,"failed",1810,6500,45,"2011","Q3",NA
"11","Rock The Audition-In Concert/Sheri Sanders","theater","theater",2011-09-27,2011-09-02,"failed",0,5000,25,"2011","Q2",NA
"12","Profound Fatigue, produced by Flying Deer Theater (revised)","theater","theater",2011-06-11,2011-05-12,"successful",1010,900,30,"2011","Q2",0.122222222222222
"13","Da-dome Roller Skating Rink of Brooklyn New York","festivals","theater",2015-08-10,2015-07-11,"failed",0,3e+05,30,"2015","Q2",NA
"14","Dos Pueblos Tecnicos","experimental","theater",2014-09-02,2014-08-23,"successful",500,500,10,"2014","Q1",0
"15","We Did It For You! - a historical musical (Canceled)","theater","theater",2011-10-21,2011-09-21,"canceled",630,21500,30,"2011","Q2",NA
"16","Shakespeare!! To fund or not to fund, that is the Question?","plays","theater",2015-04-11,2015-03-12,"successful",251,250,30,"2015","Q2",0.004
"17","Orillia Summer Theatre 2016","theater","theater",2016-03-31,2016-02-21,"successful",855.85,844.34,39,"2016","Q3",0.0136319492147713
"18","Love. Guts. High School.","theater","theater",2012-04-16,2012-03-13,"successful",2667,2500,34,"2012","Q3",0.0668
"19","Might As Well Live: Dorothy Parker Does Hollywood Fringe","plays","theater",2015-06-03,2015-05-02,"successful",4656,3000,32,"2015","Q3",0.552
"20","MargOH! in ""What makes a legend drink more? London Style""","theater","theater",2010-12-21,2010-10-31,"failed",110,1200,51,"2010","Q4",NA
"21","Broadway Comes To Denver: Scholarship fund","theater","theater",2010-04-03,2010-01-03,"successful",3661,3600,90,"2010","Q4",0.0169444444444444
"22","Code name: Interstellar (Canceled)","festivals","theater",2016-05-03,2016-03-04,"canceled",0,3e+06,60,"2016","Q4",NA
"23","The ODYSSEY by Homer - Amazing Youth Actors, Giant Puppets!","theater","theater",2013-02-22,2013-02-08,"successful",2752,2700,14,"2013","Q1",0.0192592592592593
"24","The Conservative Theatre Festival: Columbus, OH, 1/7/17","festivals","theater",2016-07-31,2016-07-01,"failed",11,1200,30,"2016","Q2",NA
"25","Los Angeles Women's Theatre Festival - 24th Anniversary!","theater","theater",2017-01-14,2016-11-30,"successful",10196.5,10000,45,"2016","Q3",0.01965
"26","Daniel: an Ordinary Tragedy: a new musical","musical","theater",2015-05-04,2015-03-29,"successful",1100,1000,36,"2015","Q3",0.1
"27","Rounds. Set design campaign.","plays","theater",2016-02-14,2016-02-05,"successful",1379.23,999.44,9,"2016","Q1",0.380002801568879
"28","Eastern Beach Fireworks Extravaganza","festivals","theater",2015-10-08,2015-09-08,"failed",20.09,5358.34,30,"2015","Q2",NA
"29","Leif Garrett - The Musical","theater","theater",2013-11-27,2013-11-07,"failed",0,122585.07,20,"2013","Q2",NA
"30","Moon Far Ocean Deep","theater","theater",2010-08-30,2010-07-30,"successful",2710,2500,31,"2010","Q3",0.084
"31","PLEASE SUPPORT A TOUR OF SPUN THROUGH SHADOWS","immersive","theater",2014-11-23,2014-10-24,"successful",2581.97,1883.51,30,"2014","Q2",0.37082893109142
"32","ATEMPORAL","plays","theater",2016-12-26,2016-11-26,"failed",0,968.29,30,"2016","Q2",NA
"33","The Lost Play of William Shakespeare","musical","theater",2015-10-22,2015-09-22,"failed",0,3000,30,"2015","Q2",NA
"34","WBOS presents Boogie Nights the Musical","musical","theater",2014-08-16,2014-07-17,"failed",0,8288.71,30,"2014","Q2",NA
"35","The Cardboard Box - Take my  own play to fringe festival!","theater","theater",2013-05-27,2013-04-12,"canceled",99.03,761.79,45,"2013","Q3",NA
"36","Edinburgh Fringe Festival or Bust...Little Prince Mash Up!","theater","theater",2014-01-29,2013-12-31,"failed",650,20000,29,"2013","Q2",NA
"37","#giftforGIFT","festivals","theater",2015-05-31,2015-05-01,"failed",950.54,7665.65,30,"2015","Q2",NA
"38","MAX & ELSA: NO MUSIC. NO CHILDREN.","plays","theater",2015-04-29,2015-04-08,"successful",4085,3000,21,"2015","Q2",0.361666666666667
"39","""I'd Eat Them Both"" Live Comedy CD","theater","theater",2011-10-25,2011-09-01,"successful",1036,1000,54,"2011","Q4",0.036
"40","Love the ART in YOU!","theater","theater",2011-10-14,2011-09-07,"failed",191,2000,37,"2011","Q3",NA
"41","Filling The Void:  A One-Woman Theater Performance","theater","theater",2013-03-29,2013-03-07,"successful",4010,3348,22,"2013","Q2",0.197729988052569
"42","FUCT the WORLD (Tour)","theater","theater",2014-01-17,2013-12-13,"successful",10195.77,10000,35,"2013","Q3",0.019577
"43","Captain Pancake","theater","theater",2013-11-22,2013-10-23,"failed",2229.24,6480.36,30,"2013","Q2",NA
"44","The Rebirth Consortium","festivals","theater",2015-05-30,2015-04-20,"failed",200,2600,40,"2015","Q3",NA
"45","The Trial of Faith","theater","theater",2017-11-30,2017-11-01,"successful",5071,5000,29,"2017","Q2",0.0142
"46","Accidentally On Purpose Productions Edinburgh Fringe 2014","theater","theater",2014-07-04,2014-05-20,"successful",1758.93,1714.35,45,"2014","Q3",0.0260040248490683
"47","The Enchanted Cottage","spaces","theater",2016-02-08,2015-12-21,"failed",1758,48725,49,"2015","Q4",NA
"48","Oklahomo: Enforcer of Justice","musical","theater",2014-06-09,2014-04-25,"failed",3867,65000,45,"2014","Q3",NA
"49","Parkway Center City Drama Presents: Boxes and Blind Dates","theater","theater",2013-02-18,2013-01-18,"successful",1601,1000,31,"2013","Q3",0.601
"50","The return of BABY UNIVERSE!","immersive","theater",2015-01-01,2014-12-04,"failed",11880.18,15000,28,"2014","Q2",NA
"51","Workshop Development Fund","theater","theater",2010-05-30,2010-04-24,"failed",245,1200,36,"2010","Q3",NA
"52","Carolyn German Songbook ""Go From Here"" Sheet Music & Concert","musical","theater",2014-12-16,2014-11-25,"failed",4176,7000,21,"2014","Q2",NA
"53","The 2016 Drag Show: Welcome to Burlesque (Canceled)","theater","theater",2016-04-20,2016-04-11,"canceled",20,500,9,"2016","Q1",NA
"54","""Sarah's War,"" New Theatre on Americans and the Middle East","theater","theater",2011-12-11,2011-10-14,"failed",2475,12500,58,"2011","Q4",NA
"55","Launch the tour of ""Generation 9/11: So Far / So Close""","theater","theater",2011-05-07,2011-04-07,"successful",6025.03,5000,30,"2011","Q2",0.205006
"56","A Few Brave Men: The Chosen Few","plays","theater",2014-12-31,2014-11-01,"successful",5000,5000,60,"2014","Q4",0
"57","The Tale of Tales","theater","theater",2013-05-02,2013-04-02,"failed",15.55,5444.08,30,"2013","Q2",NA
"58","The Collection-A daring new experience of illusion & theatre","theater","theater",2012-03-03,2012-02-06,"successful",5360,5000,26,"2012","Q2",0.072
"59","Help fund theater education programs with The Primo Academy!","theater","theater",2012-02-20,2012-01-21,"failed",40,1000,30,"2012","Q2",NA
"60","FACTOR 9 : How could this happen?","theater","theater",2014-04-05,2014-03-26,"failed",20658.63,41828.4,10,"2014","Q1",NA
"61","Confessions of a Mexpatriate: Chicago","theater","theater",2013-10-01,2013-09-17,"successful",2465,2400,14,"2013","Q1",0.0270833333333333
"62","The Freeport Theater of Awesome Wants to Make Some Noise!","theater","theater",2014-06-06,2014-05-07,"failed",680,6000,30,"2014","Q2",NA
"63","The Beginners Guide to being Unsuicidal; the one act","theater","theater",2011-12-31,2011-11-21,"failed",525,5000,40,"2011","Q3",NA
"64","Love Beyond the Musical - National Tour","musical","theater",2015-07-10,2015-06-10,"failed",47515.63,620703.57,30,"2015","Q2",NA
"65","Peer Gynt","plays","theater",2017-07-07,2017-06-26,"successful",6260.08,5158.69,11,"2017","Q1",0.213501877414615
"66","""THE KING HAT REVIEW"" THE STORY OF AMERICAN MUSIC","theater","theater",2011-11-02,2011-09-03,"failed",701,10000,60,"2011","Q4",NA
"67","BRING MISSING BACK TO LIFE","theater","theater",2015-03-29,2015-03-16,"successful",16378.25,7401.6,13,"2015","Q1",1.21279858408993
"68","Stage Play: Living in the Sisterhood","plays","theater",2017-07-01,2017-05-02,"failed",0,15000,60,"2017","Q4",NA
"69","Bring ""Avalon: A Steampunk Musical Romance"" to the stage","theater","theater",2011-07-02,2011-05-03,"failed",200,3500,60,"2011","Q4",NA
"70","M&M Productions presents ""Give It To God"" Stage Play","theater","theater",2012-07-01,2012-06-01,"failed",250,10000,30,"2012","Q2",NA
"71","WAKE - A One Man Play at The Union Theatre","theater","theater",2017-09-03,2017-08-04,"successful",2365.28,2246.36,30,"2017","Q2",0.0529389768336331
"72","""Burnt at the Steak: 8-time Award Winning Solo Musical Tour","musical","theater",2014-06-24,2014-05-28,"successful",6990,6000,27,"2014","Q2",0.165
"73","My Name is Sam Johnson","theater","theater",2011-07-26,2011-05-27,"failed",2115,3000,60,"2011","Q4",NA
"74","CYMBELINE - British rebellion in Downtown Durham","theater","theater",2014-03-14,2014-02-11,"successful",1787,1500,31,"2014","Q3",0.191333333333333
"75","Help fund The Pitchfork Disney @ The Nottingham New Theatre","theater","theater",2013-10-28,2013-10-12,"successful",161.16,159.57,16,"2013","Q2",0.00996427899981202
"76","The House Beautiful","theater","theater",2013-07-05,2013-05-26,"failed",74.85,748.54,40,"2013","Q3",NA
"77","The Empire Builders by Boris Vian","theater","theater",2013-06-23,2013-06-05,"successful",1023,1000,18,"2013","Q2",0.023
"78","Midland Center for the Arts Venus in Fur at AACTFest 2017","theater","theater",2017-04-15,2017-03-08,"successful",3659,3500,38,"2017","Q3",0.0454285714285714
"79","Big Wild World","theater","theater",2013-05-29,2013-04-19,"successful",3613.93,3047.15,40,"2013","Q3",0.186003314572633
"80","""JESTER AT LARGE"" off-Broadway with hoaxer Alan Abel","theater","theater",2011-10-27,2011-08-28,"failed",26,1e+05,60,"2011","Q4",NA
"81","LENOX","theater","theater",2017-01-21,2016-11-22,"failed",126,2000,60,"2016","Q4",NA
"82","Cut Throat Freak Show in Edinburgh for the Fringe Festival!","theater","theater",2012-07-08,2012-06-08,"successful",660,300,30,"2012","Q2",1.2
"83","BLACKOUT","theater","theater",2013-09-10,2013-08-11,"successful",4135,2000,30,"2013","Q2",1.0675
"84","Cubs: an Original Work","plays","theater",2016-06-16,2016-06-02,"successful",875,800,14,"2016","Q1",0.09375
"85","CYCLOPS","theater","theater",2014-04-02,2014-03-03,"successful",5177,5000,30,"2014","Q2",0.0354
"86","Matrix Effects","theater","theater",2013-04-26,2013-02-25,"failed",608.17,154750.85,60,"2013","Q4",NA
"87","Theater for the New South Production of WOYZECK","theater","theater",2011-08-25,2011-07-22,"successful",794.58,500,34,"2011","Q3",0.58916
"88","National Film Orchestra","theater","theater",2013-02-24,2013-01-25,"failed",37.59,45102.61,30,"2013","Q2",NA
"89","Warner Robins Little Theatre Presents ""That Darn Plot""","theater","theater",2014-03-16,2014-01-15,"failed",610,2500,60,"2014","Q4",NA
"90","This Lingering Life","theater","theater",2014-06-20,2014-05-21,"successful",7575,5000,30,"2014","Q2",0.515
"91","Sports Play at international theatre festival in Algeria","theater","theater",2013-09-10,2013-08-16,"failed",25.33,11871.97,25,"2013","Q2",NA
"92","INDIRA – THE FIRST INDIAN GRAND MUSICAL","musical","theater",2016-04-27,2016-02-27,"failed",17.1,17104542.97,60,"2016","Q4",NA
"93","Carter's Play by Josh McIlvain","theater","theater",2012-04-26,2012-03-27,"successful",4025,4000,30,"2012","Q2",0.00625
"94","Pulp:  A smoky, sensuous, sexy story of 1950s lesbian life and love","theater","theater",2010-05-02,2010-03-10,"successful",2225,2000,53,"2010","Q4",0.1125
"95","Bintou: Giving Harlem Relevant Theatre","theater","theater",2010-05-22,2010-03-25,"failed",0,2550,58,"2010","Q4",NA
"96","Pretty Butch","plays","theater",2016-12-14,2016-11-23,"successful",6322.5,6236.57,21,"2016","Q2",0.0137784070410499
"97","Support ""Red Light, Green Light"" in its second festival!","theater","theater",2012-08-02,2012-07-23,"failed",25,1000,10,"2012","Q1",NA
"98","The Lion In Winter","theater","theater",2012-04-05,2012-03-05,"successful",503,500,31,"2012","Q3",0.006
"99","Catalpa: Edinburgh Fringe 2015","theater","theater",2014-12-23,2014-12-02,"successful",8670,7200,21,"2014","Q2",0.204166666666667
"100","KINGS","theater","theater",2013-03-30,2013-03-09,"successful",505,500,21,"2013","Q2",0.01
"101","The Secret Lives of Baba Segi's Wives; A Workshop Production","plays","theater",2015-12-14,2015-11-15,"successful",4880.7,4473.61,29,"2015","Q2",0.0909980977331507
"102","Your Chance to Support ""Date of a Lifetime"" at NYMF!","theater","theater",2011-10-01,2011-09-12,"successful",2025,2000,19,"2011","Q2",0.0125
"103","The Drowsy Chaperone","theater","theater",2012-01-30,2011-12-31,"successful",2666,2000,30,"2011","Q2",0.333
"104","Destiny is Judd Nelson: a new play at FringeNYC","plays","theater",2014-08-02,2014-07-19,"successful",3485,3000,14,"2014","Q1",0.161666666666667
"105","Seagull (Thinking of you) Premiering at COIL Festival 2013","theater","theater",2012-11-23,2012-09-24,"successful",7140,7000,60,"2012","Q4",0.02
"106","Bristol Improv goes to the Edinburgh Fringe Festival 2015!","theater","theater",2015-05-31,2015-05-01,"successful",1402.81,766.57,30,"2015","Q2",0.829982910888764
"107","Send Punch Theatre to the CrisisArt Festival in Tuscany!","theater","theater",2011-06-29,2011-04-05,"successful",1050,1000,85,"2011","Q4",0.05
"108","Original Theater Piece Created by Students with Disabilities","theater","theater",2011-09-30,2011-08-24,"successful",2450,2400,37,"2011","Q3",0.0208333333333333
"109","Främlingsleguanen (pilotprojekt)","theater","theater",2016-02-29,2016-01-05,"successful",2476.17,2350.42,55,"2016","Q4",0.0535010764033662
"110","Macbeth","plays","theater",2016-04-30,2016-04-06,"successful",5516,5500,24,"2016","Q2",0.00290909090909091
"111","Consider Me One of the Weak","comedy","theater",2017-10-02,2017-08-30,"successful",1002,1000,33,"2017","Q3",0.002
"112","LOVE IS A DIRTY WORD","theater","theater",2017-06-02,2017-05-03,"successful",5415,5000,30,"2017","Q2",0.083
"113","LA RONDE L.A. - An Invitation-Only Pilot Production","theater","theater",2012-06-11,2012-05-12,"successful",6250,6000,30,"2012","Q2",0.0416666666666667
"114","Spotlight Still Got It Players - Musical Production","theater","theater",2011-10-29,2011-08-30,"failed",256,2500,60,"2011","Q4",NA
"115","Goblyns Glen/Shadow Hills - A Family Halloween Experience","theater","theater",2011-09-18,2011-08-19,"failed",543,6500,30,"2011","Q2",NA
"116","The Boxford Masques 'Joe Soap's Masquerade'","theater","theater",2014-07-19,2014-06-19,"failed",144.4,1698.8,30,"2014","Q2",NA
"117","Fucking Outside the Box at VAULT festival 2014","theater","theater",2013-12-11,2013-11-21,"successful",1138.9,1138.9,20,"2013","Q2",0
"118","EmmaGold Productions and CONSPIRACY FACT OR THEORY LIVE!!","theater","theater",2014-08-09,2014-07-12,"failed",0,458.72,28,"2014","Q2",NA
"119","FRESH PRODUCE'd L.A.: Supporting New Works & New Artists.","theater","theater",2014-06-12,2014-05-13,"successful",10031.11,10000,30,"2014","Q2",0.00311100000000006
"120","House of Atreus premiering at Waterloo East Theatre","theater","theater",2012-12-19,2012-11-19,"successful",3260.87,3244.65,30,"2012","Q2",0.0049989983511318
"121","¡Llévame!","plays","theater",2016-12-26,2016-11-23,"failed",111.35,1597.68,33,"2016","Q3",NA
"122","The Last Five Years: The Muse Arts Production's Debut Show","musical","theater",2015-04-23,2015-02-22,"failed",2550,5500,60,"2015","Q4",NA
"123","Cirque du Gay Gets Fringy in New Orleans","theater","theater",2011-10-21,2011-10-05,"failed",1129.44,6000,16,"2011","Q2",NA
"124","DEAD ZONE 805! Zombie Apocalypse Halloween Haunt Ventura, CA","festivals","theater",2015-04-15,2015-03-16,"successful",10076,10000,30,"2015","Q2",0.0076
"125","Standardized Living: A New Play","theater","theater",2014-02-07,2014-01-08,"successful",5100.51,5000,30,"2014","Q2",0.020102
"126","Pippi Longstocking the Musical makes Off-Broadway debut!","theater","theater",2012-04-14,2012-03-16,"successful",5326,3000,29,"2012","Q2",0.775333333333333
"127","Taproot Ensemble brings Rock Plaza Central to the Stage","theater","theater",2011-02-01,2010-12-04,"canceled",0,2500,59,"2010","Q4",NA
"128","This Years RENT!","theater","theater",2013-02-17,2012-12-19,"failed",30,30000,60,"2012","Q4",NA
"129","AMSTERFRANCE: A performance and research tour","theater","theater",2011-08-08,2011-07-18,"successful",2425,2000,21,"2011","Q2",0.2125
"130","The Rajah's Son & Princess Labam","theater","theater",2014-09-03,2014-07-27,"successful",6198.45,6000,38,"2014","Q3",0.033075
"131","Sea Life by Lucy Catherine at The Hope Theatre","plays","theater",2016-05-08,2016-04-24,"successful",3442.21,2881.72,14,"2016","Q1",0.194498424552004
"132","Sets for Noel Coward's The Vortex","theater","theater",2012-06-06,2012-05-07,"failed",10,3000,30,"2012","Q2",NA
"133","Seed CPP's production of GOLDEN CHILD by DH Hwang","theater","theater",2012-01-01,2011-12-05,"successful",2215,2000,27,"2011","Q2",0.1075
"134","A Dark Skinnned Woman’s Revenge a solo play","theater","theater",2013-09-06,2013-07-19,"failed",20,7000,49,"2013","Q4",NA
"135","The Gilded Cage - A Gothic Steampunk Operetta","musical","theater",2015-04-03,2015-03-05,"successful",3759.87,3759.12,29,"2015","Q2",0.000199514780054906
"136","Asylum of Torture (haunted house) Expansion","immersive","theater",2015-09-16,2015-08-26,"failed",58,500,21,"2015","Q2",NA
"137","Bedlam Rep Presents ""Not About Heroes""","theater","theater",2010-06-30,2010-04-02,"failed",150,5000,89,"2010","Q4",NA
"138","The History Boys at USC","plays","theater",2015-01-11,2014-12-22,"successful",4005,4000,20,"2014","Q2",0.00125
"139","The Shadow War Project","theater","theater",2012-09-14,2012-08-15,"successful",1136,1000,30,"2012","Q2",0.136
"140","BE BETTER: Urban Foxes - Edinburgh Festival (Fringe)","festivals","theater",2015-07-18,2015-06-23,"successful",2544.03,2011.7,25,"2015","Q2",0.264616990604961
"141","The Pearl - Pleasance Courtyard, Edinburgh Festival Fringe","theater","theater",2013-07-18,2013-06-18,"successful",4692.51,4578.06,30,"2013","Q2",0.0249996723502968
"142","Protocols","plays","theater",2015-09-06,2015-08-11,"successful",3107.75,3084.61,26,"2015","Q2",0.00750175873124961
"143","""Backstage"" the Musical: Production/Cast Recording!","theater","theater",2013-01-01,2012-12-14,"successful",817,400,18,"2012","Q2",1.0425
"144","MALALA Theatre Projects","experimental","theater",2015-05-08,2015-03-15,"successful",2345.94,2312.03,54,"2015","Q4",0.0146667647046102
"145","Treefinger Productions","immersive","theater",2016-06-09,2016-04-20,"failed",0,50000,50,"2016","Q4",NA
"146","Dramaternes Sommerproduktion 2017","musical","theater",2017-07-15,2017-06-20,"successful",986.24,782.73,25,"2017","Q2",0.260000255515951
"147","YWHW ON BROADWAY (Canceled)","theater","theater",2011-08-23,2011-05-25,"canceled",0,7500,90,"2011","Q4",NA
"148","We Did It For You! - Women's Journey Through History","theater","theater",2011-11-28,2011-10-19,"failed",545,21000,40,"2011","Q3",NA
"149","The Trouble With Dead Boyfriends goes to Premier Premieres!","musical","theater",2017-05-31,2017-05-01,"successful",4970,4500,30,"2017","Q2",0.104444444444444
"150","Liberty Falls, 54321","plays","theater",2015-11-12,2015-10-13,"successful",16465,15000,30,"2015","Q2",0.0976666666666667
"151","Half Mile Down","immersive","theater",2014-08-18,2014-08-11,"successful",600,500,7,"2014","Q1",0.2
"152","NYU GAP SHOW: THE PHYSICISTS","theater","theater",2011-04-02,2011-03-01,"failed",66,500,32,"2011","Q3",NA
"153","Help Save High School Theater","plays","theater",2014-07-30,2014-06-30,"failed",15,150,30,"2014","Q2",NA
"154","The AOA Presents: The Maiden of Orleans","plays","theater",2015-03-12,2015-02-10,"successful",570,250,30,"2015","Q2",1.28
"155","GLTC Presents Robin Hood!!","theater","theater",2013-08-10,2013-07-26,"successful",601,400,15,"2013","Q1",0.5025
"156","Electra & Orestes Production Funding","theater","theater",2011-05-23,2011-03-17,"successful",627,500,67,"2011","Q4",0.254
"157","Xenu's Space Opera","spaces","theater",2015-06-02,2015-04-03,"failed",24,5e+05,60,"2015","Q4",NA
"158","Large Red Interior, a play about the Matisse-Picasso rivalry","theater","theater",2013-02-07,2013-01-08,"failed",50,50000,30,"2013","Q2",NA
"159","Down State Left Musicals","theater","theater",2013-10-17,2013-09-12,"successful",11600,11000,35,"2013","Q3",0.0545454545454545
"160","It's OLIVER! It's STEAMPUNK! Please sir, Kickstart our Show!","theater","theater",2013-11-26,2013-10-30,"successful",5397,5000,27,"2013","Q2",0.0794
"161","Daja Vu in The New York International Fringe Festival","theater","theater",2011-08-19,2011-07-23,"successful",4021.03,4000,27,"2011","Q2",0.00525750000000005
"162","Help Drive-In Theater Go Digital Before We ""Go Dark""","theater","theater",2013-09-05,2013-08-06,"failed",957,70000,30,"2013","Q2",NA
"163","Shelter the Schmee","spaces","theater",2013-12-29,2013-12-02,"successful",21742.78,20000,27,"2013","Q2",0.0871389999999999
"164","Co-Produce Broadway Stars at Benefit honoring Judith Light","theater","theater",2010-11-16,2010-10-27,"failed",353,5000,20,"2010","Q2",NA
"165","(90) A Street Production of 'Waiting for Godot'","theater","theater",2013-07-13,2013-06-22,"successful",800,800,21,"2013","Q2",0
"166","The Promised Land","plays","theater",2017-12-16,2017-11-03,"successful",13312.7,12000,43,"2017","Q3",0.109391666666667
"167","Moth Theater Lives","plays","theater",2014-10-05,2014-09-05,"successful",40153,40000,30,"2014","Q2",0.003825
"168","Hurricane House: The Musical","theater","theater",2012-10-31,2012-10-01,"failed",1135,18500,30,"2012","Q2",NA
"169","Kids create ""The Wizard of Oz"" in the Sierra Foothills!","theater","theater",2013-05-23,2013-03-24,"successful",560,500,60,"2013","Q4",0.12
"170","REBATEnsemble Presents: ""The Tempest"" by William Shakespeare","plays","theater",2016-08-13,2016-07-05,"successful",1296,1050,39,"2016","Q3",0.234285714285714
"171","Minq Vaadka. Going Down. This August.","theater","theater",2011-07-04,2011-05-29,"successful",5111,5000,36,"2011","Q3",0.0222
"172","How Are you Being? A Parody of A One Man Show","comedy","theater",2017-11-27,2017-10-28,"failed",100,1500,30,"2017","Q2",NA
"173","1776:  Days of Revolution","theater","theater",2012-08-02,2012-07-03,"failed",1970,5000,30,"2012","Q2",NA
"174","I Dreamed a Dream Project!","theater","theater",2014-05-07,2014-04-07,"successful",25910,25000,30,"2014","Q2",0.0364
"175","Mixed Personality Disorders","theater","theater",2012-05-25,2012-04-25,"successful",1625.11,1500,30,"2012","Q2",0.0834066666666666
"176","'MOJO' by Jez Butterworth","comedy","theater",2017-05-27,2017-04-10,"successful",2520.88,2069.93,47,"2017","Q4",0.217857608711406
"177","Generations (Senior Project)","plays","theater",2014-09-30,2014-08-31,"successful",606,500,30,"2014","Q2",0.212
"178","Martha Cipolla for President!: The Musical","musical","theater",2017-01-13,2016-12-14,"successful",3565,3500,30,"2016","Q2",0.0185714285714286
"179","Toronto Community Festival (Canceled)","festivals","theater",2014-08-15,2014-07-16,"canceled",1834.86,9174.31,30,"2014","Q2",NA
"180","Act Out Young Performers Fund Drive","theater","theater",2017-07-07,2017-06-09,"canceled",1005,20000,28,"2017","Q2",NA
"181","15% of The Seagull Flies to Edinburgh","plays","theater",2014-07-31,2014-06-10,"successful",3407.2,3365.13,51,"2014","Q4",0.0125017458463714
"182","The Visit by Friedrich Durrenmatt","theater","theater",2010-07-06,2010-06-08,"successful",570,500,28,"2010","Q2",0.14
"183","Rise of the Zombies","theater","theater",2013-09-11,2013-08-27,"successful",1000,1000,15,"2013","Q1",0
"184","The Snow Child","immersive","theater",2015-10-26,2015-09-17,"successful",2489.65,2300.97,39,"2015","Q3",0.0820001999156879
"185","God? The Musical - A multimedia dramatic comedic musical","theater","theater",2011-09-01,2011-06-03,"failed",50,40000,90,"2011","Q4",NA
"186","LET'S PUT ON A SHOW!","theater","theater",2013-05-09,2013-04-08,"successful",1085,1000,31,"2013","Q3",0.085
"187","GUARDIN' ROOTS: More then just a play!","theater","theater",2012-06-16,2012-05-27,"successful",1670,1500,20,"2012","Q2",0.113333333333333
"188","That's Not Right: A Mistaken Cabaret","theater","theater",2012-10-26,2012-09-26,"successful",725,500,30,"2012","Q2",0.45
"189","Rama: Prince of Power","theater","theater",2015-05-09,2015-03-12,"successful",1501.72,1200.1,58,"2015","Q4",0.251329055912007
"190","Take Flight with the PHOENIX STAGE COMPANY!","theater","theater",2010-09-01,2010-07-17,"successful",2020,1650,46,"2010","Q4",0.224242424242424
"191","The Last Session DVD","theater","theater",2012-11-15,2012-10-31,"successful",3103.46,2223.56,15,"2012","Q1",0.395716778499343
"192","Tales of 1947 - A Play (Canceled)","theater","theater",2014-03-12,2014-02-19,"canceled",182.54,16594.76,21,"2014","Q2",NA
"193","GIFT OF TEARS","theater","theater",2014-03-29,2014-01-28,"failed",95,30000,60,"2014","Q4",NA
"194","""BLOODSUCKERS""","theater","theater",2012-09-20,2012-08-21,"failed",117,10000,30,"2012","Q2",NA
"195","COME OUT SWINGIN'!","musical","theater",2016-05-18,2016-05-03,"successful",1460,1000,15,"2016","Q1",0.46
"196","INFALLIBILITY at Fringe NYC","theater","theater",2013-07-13,2013-06-03,"successful",5935.13,5000,40,"2013","Q3",0.187026
"197","Underground Confessional","theater","theater",2012-09-15,2012-08-14,"failed",0,1000,32,"2012","Q3",NA
"198","Community Theatre Elects Li'l Abner","theater","theater",2012-05-14,2012-04-16,"failed",1152,5000,28,"2012","Q2",NA
"199","Spectrum Presents: Blood Brothers","theater","theater",2012-11-04,2012-10-05,"successful",1057,1000,30,"2012","Q2",0.057
"200","Veterans' Voices : Mental Health and the Military","theater","theater",2013-04-01,2013-03-01,"successful",5145,5000,31,"2013","Q3",0.029
"201","Spookmart's Halloween 2017 Preorder","festivals","theater",2017-04-18,2017-03-19,"successful",19,10,30,"2017","Q2",0.9
"202","Amorous Wet:  Walt Whitman in Love","theater","theater",2012-07-23,2012-07-06,"successful",690,650,17,"2012","Q2",0.0615384615384615
"203","Portmanteau/The Hemline Index: Help Us Get To EdFringe 2014","festivals","theater",2014-07-30,2014-06-26,"successful",2525.53,2019.08,34,"2014","Q3",0.250832062127306
"204","Dickhead","plays","theater",2016-03-16,2016-03-01,"successful",4216,4000,15,"2016","Q1",0.054
"205","Saxophone","theater","theater",2014-12-24,2014-11-24,"successful",5316,5000,30,"2014","Q2",0.0632
"206","Shock Treatment","festivals","theater",2014-06-11,2014-05-20,"successful",1726,1500,22,"2014","Q2",0.150666666666667
"207","The Shamrock Drafthouse Theater","spaces","theater",2015-04-17,2015-03-18,"failed",4635,109225,30,"2015","Q2",NA
