"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"1101","Travel The Tropics","places","photography",2016-03-17,2016-02-16,"failed",2,10000,30,"2016","Q2",NA
"1102","""The Mirror Project"" In Yosemite and the Bay","photography","photography",2010-08-17,2010-07-22,"successful",1050,1000,26,"2010","Q2",0.05
"1103","PhotoBike:  4,000 Photos from a Bicycle Seat","photography","photography",2011-02-24,2011-01-25,"successful",1572,600,30,"2011","Q2",1.62
"1104","Yelapa: Faces and Stories from a Mexican Fishing Village.","photography","photography",2013-02-08,2013-01-10,"failed",311,1500,29,"2013","Q2",NA
"1105","2012 Calender","photography","photography",2011-03-01,2011-01-15,"failed",20,6500,45,"2011","Q3",NA
"1106","Eleven Mega Churches","photography","photography",2010-09-30,2010-08-31,"failed",170,1000,30,"2010","Q2",NA
"1107","Mr. Worldwide Needs To Go Worldwide","fine art","photography",2015-04-02,2015-02-01,"failed",0.76,3775.29,60,"2015","Q4",NA
"1108","Triumph Over Tragedy: Faces of the Holocaust","photography","photography",2011-10-06,2011-08-07,"failed",210,5000,60,"2011","Q4",NA
"1109","A Sign of Pride","photography","photography",2012-03-20,2012-02-19,"failed",170,8000,30,"2012","Q2",NA
"1110","On the Verge, the book.","photobooks","photography",2015-02-14,2015-01-14,"failed",5390,17500,31,"2015","Q3",NA
"1111","Social Good Movement","people","photography",2015-02-16,2015-01-14,"failed",55,8000,33,"2015","Q3",NA
"1112","A photographic exploration in Costa Rica","photography","photography",2013-11-13,2013-10-14,"failed",0,4000,30,"2013","Q2",NA
"1113","Outback tracks","nature","photography",2016-04-26,2016-02-26,"failed",38.9,19070.87,60,"2016","Q4",NA
"1114","Beauties of Playa Del Carmen, Mexico (Canceled)","places","photography",2014-10-04,2014-09-09,"canceled",0,300,25,"2014","Q2",NA
"1115","Light Painted Landscapes of the U.S.A.","photography","photography",2011-07-22,2011-06-22,"failed",35,4700,30,"2011","Q2",NA
"1116","Mountains Beyond The Clouds","fine art","photography",2016-06-18,2016-05-19,"successful",35419.55,34260.19,30,"2016","Q2",0.0338398590317217
"1117","TV TOES - Gijs van den Berg - Make / 100","photobooks","photography",2017-02-17,2017-01-27,"successful",444.1,426,21,"2017","Q2",0.0424882629107982
"1118","Beautiful 1910 Emil Busch Glaukar 3.1 Anastigmat Lens Return","photography","photography",2017-08-11,2017-07-18,"successful",136489.11,60000,24,"2017","Q2",1.2748185
"1119","Wonderland Photography","photography","photography",2015-03-04,2015-02-02,"successful",481.31,481.31,30,"2015","Q2",0
"1120","Montreal Mystique","photography","photography",2013-02-22,2013-01-23,"failed",100,7500,30,"2013","Q2",NA
"1121","One Million Instagrams","photography","photography",2017-05-01,2017-04-03,"canceled",0,96445.3,28,"2017","Q2",NA
"1122","Freezer Bag of Film","photography","photography",2014-08-19,2014-07-30,"failed",151,850,20,"2014","Q2",NA
"1123","Hydrophobia: A Look Into Another Universe II","photography","photography",2013-07-07,2013-06-07,"failed",288,475,30,"2013","Q2",NA
"1124","2014 Fine Art Photography Calendar","photography","photography",2013-12-24,2013-12-04,"successful",1041,500,20,"2013","Q2",1.082
"1125","Love Locks - a photographic journey","people","photography",2014-11-30,2014-10-01,"failed",3172,15000,60,"2014","Q4",NA
"1126","Abroad: A Gallery by Alexandra Ritchie","places","photography",2017-09-11,2017-08-12,"failed",51,3000,30,"2017","Q2",NA
"1127","The Ugly Pretty Project: By Amanda Standlee","photobooks","photography",2015-03-02,2015-01-31,"failed",56,2000,30,"2015","Q2",NA
"1128","Capturing life, One shutter click at a time","photography","photography",2015-08-19,2015-07-20,"failed",50,900,30,"2015","Q2",NA
"1129","Summer of Discovery (A Walk Along with Otter Traxx)","photography","photography",2013-06-29,2013-05-30,"failed",10,4000,30,"2013","Q2",NA
"1130","Are You Listening or Just Waiting for Your Chance to Speak?","photography","photography",2012-12-23,2012-11-08,"successful",1520,1500,45,"2012","Q3",0.0133333333333333
"1131","Defining Freedom","photography","photography",2014-05-02,2014-04-02,"failed",960,4000,30,"2014","Q2",NA
"1132","Postcards from the South of France","photography","photography",2012-12-13,2012-11-13,"successful",1050,500,30,"2012","Q2",1.1
"1133","My Nude Year by JW Purdy","fine art","photography",2015-03-25,2015-02-23,"failed",638,4000,30,"2015","Q2",NA
"1134","Eyes as Big as Plates","photobooks","photography",2016-03-16,2016-02-15,"successful",56516.38,35954.41,30,"2016","Q2",0.571890068561826
"1135","""The Naked Pixel"" Fine Art Nudes collection. Mewes ""Redo""","fine art","photography",2015-10-08,2015-09-08,"successful",1197,100,30,"2015","Q2",10.97
"1136","Siblings: Thicker Than Water  - A BFA Thesis Exhibition","photography","photography",2013-04-02,2013-03-12,"successful",655,650,21,"2013","Q2",0.00769230769230769
"1137","Destruction (Canceled)","photography","photography",2012-06-11,2012-04-12,"canceled",75,2000,60,"2012","Q4",NA
"1138","Homeless Gallery","photography","photography",2015-04-22,2015-03-23,"successful",3210.64,2901.62,30,"2015","Q2",0.106499128073283
"1139","""tierisch geil"" - Bildband","photobooks","photography",2016-09-04,2016-08-05,"successful",2536.42,2535.3,30,"2016","Q2",0.000441762316096671
"1140","Finding Hope","photography","photography",2012-07-18,2012-06-28,"failed",0,2200,20,"2012","Q2",NA
"1141","Roller Coasters across America","photography","photography",2012-03-20,2012-01-20,"failed",0,8000,60,"2012","Q4",NA
"1142","Polychromatica - The Dubai Series","fine art","photography",2017-04-24,2017-03-24,"failed",1849.36,5465.02,31,"2017","Q3",NA
"1143","Tanera (Ar Dùthaich) - A Photobook about a Scottish Island","photobooks","photography",2017-08-17,2017-06-18,"successful",9209.12,8368.42,60,"2017","Q4",0.100461018925914
"1144","Women at the End of the Land - Deep in Arctic Siberia","people","photography",2016-09-06,2016-08-07,"successful",23821.97,22254.29,30,"2016","Q2",0.0704439458639211
"1145","The Post Silver Exhibition","photography","photography",2017-04-15,2017-03-16,"successful",1578.11,1533.39,30,"2017","Q2",0.0291641395861456
"1146","Trip of the United States","nature","photography",2014-12-24,2014-11-14,"failed",0,8500,40,"2014","Q3",NA
"1147","Fratagrapher Next Level Marketing Company!","photography","photography",2017-07-26,2017-07-10,"failed",111,10000,16,"2017","Q2",NA
"1148","Tokyo Time Travel: Observing Japan's age through abstraction","photography","photography",2014-05-07,2014-04-07,"failed",64,8500,30,"2014","Q2",NA
"1149","Everyone is Beautiful! Love Yourself!","people","photography",2014-08-08,2014-07-09,"failed",61,1800,30,"2014","Q2",NA
"1150","I-55 in Five (a photo expedition)","photography","photography",2012-05-26,2012-04-26,"failed",1067,8000,30,"2012","Q2",NA
"1151","Younger Than You: Documenting America","photography","photography",2013-06-26,2013-05-18,"failed",1057,4000,39,"2013","Q3",NA
"1152","What Does Your T-shirt Say ?","photography","photography",2016-08-02,2016-07-03,"failed",279.62,1542.02,30,"2016","Q2",NA
"1153","It's Time For Pulled Pork","photobooks","photography",2014-08-07,2014-07-08,"failed",0,9.16,30,"2014","Q2",NA
"1154","The Forgotten Americans","photobooks","photography",2015-12-04,2015-11-04,"failed",5256,24000,30,"2015","Q2",NA
"1155","We Break Strings, the Alternative Classical Scene in London","photobooks","photography",2014-10-05,2014-09-05,"successful",8937.42,8017.06,30,"2014","Q2",0.114800188597815
"1156","Neo-Burlesque & Drag Queen Photo Art Book","photobooks","photography",2017-01-16,2016-12-17,"canceled",100,10000,30,"2016","Q2",NA
"1157","The Last 100 Days: A Photo Essay on Social Politics","photography","photography",2012-09-01,2012-07-31,"successful",6505,6000,32,"2012","Q3",0.0841666666666667
"1158","Deutschland von der schönsten Seite (Teil 1) (Canceled)","places","photography",2015-10-16,2015-08-18,"canceled",0,2272,59,"2015","Q4",NA
"1159","The Under the Red Dress Project","people","photography",2014-07-24,2014-05-25,"failed",4713.14,103461.25,60,"2014","Q4",NA
"1160","Back In My Day","photography","photography",2013-07-30,2013-07-02,"failed",0,3100,28,"2013","Q2",NA
"1161","FROZEN IN TIME","photobooks","photography",2016-08-20,2016-07-21,"canceled",110,10000,30,"2016","Q2",NA
"1162","WARonWALL - A new exhibit on the Berlin Wall","photography","photography",2016-06-19,2016-05-06,"successful",16810.79,16444.89,44,"2016","Q3",0.022250072818973
"1163","My First Gallery Show","photography","photography",2012-01-07,2011-12-08,"failed",25,4000,30,"2011","Q2",NA
"1164","The World's Photo Album","photography","photography",2014-07-25,2014-06-25,"failed",28.88,169.88,30,"2014","Q2",NA
"1165","Women... the growing face of homelessness","people","photography",2015-07-12,2015-06-12,"failed",5,2000,30,"2015","Q2",NA
"1166","Modern Seoul: A photography adventure project","photography","photography",2011-10-08,2011-09-02,"successful",1621,1500,36,"2011","Q3",0.0806666666666667
"1167","The People of Clouds","photography","photography",2011-08-23,2011-05-25,"successful",9599,8500,90,"2011","Q4",0.129294117647059
"1168","Guardian Media: International Photography","photography","photography",2015-01-17,2014-12-18,"failed",400,8000,30,"2014","Q2",NA
"1169","SX70 Polaroid Request","photography","photography",2014-08-21,2014-08-06,"failed",0,232.8,15,"2014","Q1",NA
"1170","Endlich eigenes Business! (Canceled)","people","photography",2016-01-08,2015-11-24,"canceled",0,1629.14,45,"2015","Q3",NA
"1171","RIVUS ALTUS - 10.000 fragments from Rialto bridge in Venice","fine art","photography",2016-08-19,2016-07-05,"successful",9249.99,9060.84,45,"2016","Q3",0.0208755479624405
"1172","One Million Faces : Family Time","photography","photography",2012-10-08,2012-09-05,"failed",2438,18000,33,"2012","Q3",NA
"1173","The Cambodian Diaspora","photography","photography",2012-09-20,2012-08-21,"successful",8376.55,7500,30,"2012","Q2",0.116873333333333
"1174","The Average Shooter","photography","photography",2015-04-01,2015-03-02,"failed",0,3000,30,"2015","Q2",NA
"1175","LANDMARK, a photo book","photobooks","photography",2014-12-17,2014-11-16,"successful",13411,12000,31,"2014","Q3",0.117583333333333
"1176","Pilgrim's Progress - The Camino De Santiago De Compostela","photography","photography",2012-08-20,2012-07-21,"failed",30,4500,30,"2012","Q2",NA
"1177","Worlds Loudest Month and Beyond!","people","photography",2015-03-04,2015-02-02,"failed",21,5000,30,"2015","Q2",NA
"1178","Otherwise Normal Photo Series","photography","photography",2013-05-02,2013-04-02,"failed",0,500,30,"2013","Q2",NA
"1179","My Favourite Place (Canceled)","photography","photography",2012-12-06,2012-11-06,"canceled",1154.26,6403.69,30,"2012","Q2",NA
"1180","Take.2.Photography","photography","photography",2017-11-18,2017-10-19,"failed",0,2500,30,"2017","Q2",NA
"1181","Will Sanders - Full Colour","photobooks","photography",2016-12-18,2016-11-18,"successful",4950.68,4698.63,30,"2016","Q2",0.0536432960245859
"1182","Official Detective and Other Detective Magazine Covers.","photobooks","photography",2017-08-07,2017-07-18,"canceled",0,2500,20,"2017","Q2",NA
"1183","Picture My Dream","photography","photography",2014-12-18,2014-11-18,"failed",0,25000,30,"2014","Q2",NA
"1184","Brautdessous Kalender an den Stränden Ibiza's","people","photography",2015-10-09,2015-09-09,"failed",0,5112.88,30,"2015","Q2",NA
"1185","Becoming Visible, portraits of homeless transgender teens","photography","photography",2011-04-04,2011-03-03,"successful",35348,30000,32,"2011","Q3",0.178266666666667
"1186","The world of Opposite World by Andrea Pertegato","photography","photography",2016-03-01,2016-01-26,"failed",0,6581.98,35,"2016","Q3",NA
"1187","Capturing the Southwest (Canceled)","photography","photography",2012-01-11,2011-12-12,"canceled",75,8000,30,"2011","Q2",NA
"1188","Realizing Robs photostudio (Canceled)","photography","photography",2015-10-13,2015-09-23,"canceled",0,3408.01,20,"2015","Q2",NA
"1189","This is Us, Together","photography","photography",2011-06-02,2011-05-03,"successful",10492.23,8700,30,"2011","Q2",0.206003448275862
"1190","photogra-free","photography","photography",2015-09-26,2015-08-12,"failed",0,25000,45,"2015","Q3",NA
"1191","Project Bradford","photobooks","photography",2015-07-19,2015-06-17,"failed",2519.27,18569.53,32,"2015","Q3",NA
"1192","Photographic Art in the California State Parks","photography","photography",2011-09-09,2011-08-10,"failed",125,5000,30,"2011","Q2",NA
"1193","Portraits Noir; 'Night Into Day' (Canceled)","people","photography",2014-12-19,2014-12-04,"canceled",0,225,15,"2014","Q1",NA
"1194","Moments of Passion","photobooks","photography",2016-07-25,2016-06-27,"failed",522.64,25669.99,28,"2016","Q2",NA
"1195","Service Dogs and The Lives They Touch. A Photo Book","photography","photography",2011-09-02,2011-06-04,"canceled",1545,7500,90,"2011","Q4",NA
"1196","USA - A Photographic Journey","photography","photography",2011-11-30,2011-10-13,"failed",0,41250,48,"2011","Q4",NA
"1197","Stormscapes Exhibition - Best Storm & Weather Images of 2013","photography","photography",2013-06-29,2013-04-30,"canceled",60,25000,60,"2013","Q4",NA
"1198","""Requisitioned Art""","photography","photography",2012-01-01,2011-11-16,"successful",1745,1700,46,"2011","Q4",0.0264705882352941
"1199","Execution: Conceptual Large Scale Ambrotypes","photography","photography",2012-04-19,2012-03-20,"successful",7441,6000,30,"2012","Q2",0.240166666666667
"1200","Route 66 - the Mojave Experience","photography","photography",2010-08-15,2010-07-01,"successful",3265,3000,45,"2010","Q3",0.0883333333333333
"1201","My dogs poop across Canada","animals","photography",2014-08-16,2014-07-15,"failed",78.49,2737.98,32,"2014","Q3",NA
"1202","Upstate","photography","photography",2013-10-19,2013-09-19,"successful",7421,6000,30,"2013","Q2",0.236833333333333
"1203","Nottinghamshire's Nature","animals","photography",2014-10-27,2014-09-17,"failed",646.76,8783.14,40,"2014","Q3",NA
"1204","SAYEDA Women in Egypt / A Photography Book by Amelie Losier","photography","photography",2017-07-02,2017-05-16,"successful",16849.83,15976.81,47,"2017","Q4",0.0546429481229358
"1205","WWW / WORLD WILD WORLD Book and Exhibition.","photography","photography",2013-06-13,2013-05-14,"failed",31.25,5468.07,30,"2013","Q2",NA
"1206","Frank Sinatra New York, NY 1939-1956","photobooks","photography",2015-09-06,2015-08-07,"failed",1625,15000,30,"2015","Q2",NA
"1207","journey to the woman i've come to love 2","photography","photography",2012-04-22,2012-02-22,"successful",4225,3500,60,"2012","Q4",0.207142857142857
"1208","Millennial Challenge","nature","photography",2016-05-01,2016-03-28,"failed",1,3028,34,"2016","Q3",NA
"1209","CAPTURE! – turning stories into pictures","photography","photography",2012-12-30,2012-11-24,"failed",1825,26000,36,"2012","Q3",NA
"1210","Blue Spotted Salamander Hunt","animals","photography",2014-08-15,2014-07-16,"failed",3.55,9.17,30,"2014","Q2",NA
"1211","'The Buckle Strap' 100% Vegan & Eco-Friendly Camera Strap","photography","photography",2016-12-17,2016-11-17,"canceled",2455.99,22048.83,30,"2016","Q2",NA
"1212","The Chest Club Photo Shoot","people","photography",2015-04-21,2015-02-20,"failed",550,8000,60,"2015","Q4",NA
"1213","Gr?p Exhibition","photography","photography",2011-06-05,2011-05-06,"successful",755,700,30,"2011","Q2",0.0785714285714286
"1214","It's Only Rock & Roll But I Like It","photography","photography",2011-08-02,2011-07-16,"successful",745,500,17,"2011","Q2",0.49
"1215","Luru Wei Photo Book","photobooks","photography",2015-04-10,2015-02-09,"failed",0,14591.3,60,"2015","Q4",NA
"1216","Wicked Aerial Photos of Chciago","places","photography",2015-02-26,2015-01-27,"failed",11,4000,30,"2015","Q2",NA
"1217","Making of Rayneil- Male Model","people","photography",2014-12-05,2014-11-05,"failed",0,6697.92,30,"2014","Q2",NA
"1218","ALIVE Photo: Journey into the Wild with Pro photographers!","nature","photography",2015-03-23,2015-02-20,"successful",50389,33000,31,"2015","Q3",0.526939393939394
"1219","Live Through This: Life on the Other Side of Suicide","photography","photography",2013-03-21,2013-02-19,"successful",22887.41,15538,30,"2013","Q2",0.472995881065774
"1220","Hiding and Seeking A Photo Book","photography","photography",2012-10-15,2012-09-15,"failed",3940,11000,30,"2012","Q2",NA
"1221","1000 cranes for Ishinomaki: after the Tsunami","photography","photography",2012-05-08,2012-03-09,"successful",3332,1800,60,"2012","Q4",0.851111111111111
"1222","Humans On The High Street, sharing the great work you do.","photography","photography",2014-04-09,2014-03-14,"failed",0,5772.32,26,"2014","Q2",NA
"1223","[fla’nø:r] - A Fine Art Photo Book","photobooks","photography",2017-06-17,2017-05-18,"failed",4564.19,6703.84,30,"2017","Q2",NA
"1224","ARGENTUM by Guido Argentini","photography","photography",2014-01-01,2013-12-02,"failed",690,28000,30,"2013","Q2",NA
"1225","Alex the Amazing Horse Calendar","photography","photography",2013-09-09,2013-08-10,"failed",275,500,30,"2013","Q2",NA
"1226","Take a walk on the wild side","nature","photography",2016-11-30,2016-10-16,"failed",0,1600,45,"2016","Q3",NA
"1227","RED UTOPIA: communist party offices around the world.","photobooks","photography",2017-07-17,2017-06-17,"successful",16544.43,8731.49,30,"2017","Q2",0.894800314722917
"1228","Photography guide to L.A. hidden and known beauty","places","photography",2016-02-03,2016-01-04,"failed",1,1500,30,"2016","Q2",NA
"1229","Starting up a Word Press site & publishing photo booklets","photography","photography",2016-07-16,2016-06-16,"failed",69.4,916.65,30,"2016","Q2",NA
"1230","""Lost and Inspired in Barcelona""","photography","photography",2012-11-07,2012-10-02,"successful",3710,3600,36,"2012","Q3",0.0305555555555556
"1231","One Dollar, One Photograph. Unique Photo project","places","photography",2015-03-06,2015-02-04,"failed",266,1000,30,"2015","Q2",NA
"1232","Chasing Ireland","places","photography",2014-11-16,2014-10-05,"failed",644,5000,42,"2014","Q3",NA
"1233","Progress Road Trip Installation! Made in America for America (Canceled)","photography","photography",2009-12-15,2009-09-16,"canceled",275,3500,90,"2009","Q4",NA
"1234","Homöopathische Arzneimittel in der Tanzfotografie in 2016","photobooks","photography",2016-03-06,2016-01-06,"failed",443.6,1330.8,60,"2016","Q4",NA
"1235","Geophotography of Australia","nature","photography",2017-02-15,2017-01-16,"canceled",0,344986.2,30,"2017","Q2",NA
"1236","Zanzibar: A Tale Beyond Fiction","photography","photography",2013-07-19,2013-06-25,"successful",6580,5000,24,"2013","Q2",0.316
"1237","Illuminations of the Past","photography","photography",2013-07-24,2013-06-24,"successful",1320,1000,30,"2013","Q2",0.32
"1238","Indian wedding invitations","people","photography",2015-09-16,2015-08-17,"failed",0,5000,30,"2015","Q2",NA
"1239","NEK LEVEL WAVE PHOTOGRAPHY","photography","photography",2014-04-30,2014-04-02,"failed",0,925.93,28,"2014","Q2",NA
"1240","Cats On Amps 2016 Calendar!","animals","photography",2015-09-07,2015-08-07,"successful",2442,100,31,"2015","Q3",23.42
"1241",")*( Publish ""The People of Burning Man"" Coffee Table Book","photography","photography",2011-03-19,2011-01-19,"successful",36830.69,25000,59,"2011","Q4",0.4732276
"1242","Traveling Light","photography","photography",2016-11-22,2016-10-23,"failed",210,7500,30,"2016","Q2",NA
"1243","Big ART Hardcover BOOK - Women NudeART - Tattooed - Portrait","photobooks","photography",2015-11-19,2015-09-20,"successful",567.53,191.31,60,"2015","Q4",1.966546442946
"1244","Alt Fashion Lookbook - ""Shiny Elegance""","people","photography",2016-10-18,2016-08-19,"canceled",227.91,18281.54,60,"2016","Q4",NA
"1245","Glimpse Into The Hidden Castles and History of Hungary","places","photography",2015-05-17,2015-04-17,"canceled",36,5000,30,"2015","Q2",NA
"1246","Syrian Eyes of the World: Expansion in Syria & worldwide","people","photography",2016-04-19,2016-03-12,"successful",4474.63,3926.5,38,"2016","Q3",0.139597606010442
"1247","Gabe's Adventure: Memories To Last A Lifetime (Canceled)","photobooks","photography",2014-08-27,2014-08-12,"canceled",10,1000,15,"2014","Q1",NA
"1248","Kigo: A traveling photo journal","photobooks","photography",2016-05-13,2016-04-23,"failed",270,1500,20,"2016","Q2",NA
"1249","Sun and Surf of Oahu, Hawaii Calendar 2016/2017","photography","photography",2016-03-08,2016-02-17,"failed",175,500,20,"2016","Q2",NA
"1250","Chasing the Sun","nature","photography",2015-09-20,2015-08-21,"failed",155,1050,30,"2015","Q2",NA
"1251","#claudiastravels","places","photography",2015-07-10,2015-06-10,"failed",0,1000,30,"2015","Q2",NA
"1252","Camper Shell Life","photography","photography",2014-03-15,2014-02-14,"failed",325,1500,29,"2014","Q2",NA
"1253","You Are You:        A photobook about gender unique children","photography","photography",2014-05-14,2014-04-10,"successful",41665,35000,34,"2014","Q3",0.190428571428571
"1254","Photographic Note Card Innovations - Black & White and Color","photography","photography",2017-11-13,2017-10-14,"successful",1418,1100,30,"2017","Q2",0.289090909090909
"1255","RE-LIGHT The Light Factory","photography","photography",2014-05-29,2014-04-20,"successful",32525,20000,39,"2014","Q3",0.62625
"1256","We're Still Here: Love in the Wisconsin Uprising-photo book","photography","photography",2014-12-10,2014-11-11,"successful",11501,9600,29,"2014","Q2",0.198020833333333
"1257","Hitting The Road","photography","photography",2014-03-23,2014-02-21,"failed",803.59,7247.69,30,"2014","Q2",NA
"1258","#FREEHUGS: A Thrive Experience (Canceled)","people","photography",2014-08-31,2014-08-01,"canceled",50,4200,30,"2014","Q2",NA
"1259","Ski Towns of America (Canceled)","photography","photography",2013-11-05,2013-10-09,"canceled",4300,5500,27,"2013","Q2",NA
"1260","African Stories Photo Book","photobooks","photography",2015-09-20,2015-08-17,"failed",55.76,31557.35,34,"2015","Q3",NA
"1261","A Star is Born....... Meet Alexa","people","photography",2017-12-31,2017-12-02,"failed",25,2500,29,"2017","Q2",NA
"1262","Portrait of DC and New York","fine art","photography",2015-02-17,2015-02-11,"failed",0,650,6,"2015","Q1",NA
"1263","A day in YOUR shoes","places","photography",2014-10-10,2014-08-11,"failed",4.47,17861.93,60,"2014","Q4",NA
"1264","A Studio Startup","photography","photography",2014-04-13,2014-03-29,"failed",440,5500,15,"2014","Q1",NA
"1265","The Invisible Light Photo Tour: National Park Edition","photography","photography",2010-07-01,2010-04-20,"failed",195,5450,72,"2010","Q4",NA
"1266","Photographic project 'The Forgotten Faces of Communism'","photography","photography",2014-05-10,2014-03-11,"failed",395.01,8404.49,60,"2014","Q4",NA
"1267","""Out of the Bag""; A Photographic Exposition","photography","photography",2013-01-14,2012-12-15,"failed",180,2000,30,"2012","Q2",NA
"1268","Way Out West Project","photography","photography",2011-04-20,2011-03-20,"failed",71,550,31,"2011","Q3",NA
"1269","The North Dakota Horizon Project","photography","photography",2014-06-04,2014-04-20,"failed",390,2500,45,"2014","Q3",NA
"1270","Vrindavan, India","photobooks","photography",2016-08-08,2016-07-09,"canceled",0,5000,30,"2016","Q2",NA
"1271","Inspirational Photography Workshop - Get Involved!","photobooks","photography",2017-05-16,2017-04-16,"canceled",32.53,3903.81,30,"2017","Q2",NA
"1272","""Philly Jazz: A View Through the Lens""","photography","photography",2012-03-11,2012-02-21,"successful",1006,900,19,"2012","Q2",0.117777777777778
"1273","Northern Soul In Brazil Still Underground","people","photography",2015-07-28,2015-05-29,"successful",1718.02,1557.58,60,"2015","Q4",0.103005945119994
"1274","'Jesus Days, 1978-1983'.   The Zine.","photography","photography",2012-10-30,2012-10-08,"successful",4455,3500,22,"2012","Q2",0.272857142857143
"1275","I want to send you a postcard!","photography","photography",2011-02-05,2011-01-06,"successful",252,120,30,"2011","Q2",1.1
"1276","Faces and Places","people","photography",2015-04-13,2015-03-14,"failed",50,6000,30,"2015","Q2",NA
"1277","Empowering Youth Through Photography & Videography","people","photography",2017-12-24,2017-12-13,"successful",1030,1000,11,"2017","Q1",0.03
"1278","I want to surprise my girlfriend with a holiday to Rome","places","photography",2014-08-07,2014-07-08,"failed",67.22,1680.42,30,"2014","Q2",NA
"1279","Star Trek Cast Portraits 50th Anniversary Exhibition & Book","photography","photography",2015-10-13,2015-09-23,"successful",2214.54,1544.31,20,"2015","Q2",0.433999650329273
"1280","Eagleye Photography: Plan | Shoot | Share - Cities at Night","fine art","photography",2017-04-30,2017-03-30,"successful",1314.36,726.16,31,"2017","Q3",0.810014321912526
"1281","The ""Lil"" Engineer That Could (Canceled)","photobooks","photography",2014-08-19,2014-07-20,"canceled",439,15000,30,"2014","Q2",NA
"1282","Polaroid As A Gift: The Road Trip (Canceled)","photography","photography",2012-06-02,2012-05-21,"canceled",0,300,12,"2012","Q1",NA
"1283","""This is Portlandia"" Photo Book by Frederick Alfaro","photography","photography",2011-03-13,2011-02-11,"failed",0,800,30,"2011","Q2",NA
"1284","Bad Girls Calendar","people","photography",2015-05-02,2015-04-02,"failed",0,999,30,"2015","Q2",NA
"1285","Without Color: Fine Art Floral Photography Book","photography","photography",2013-08-29,2013-07-30,"failed",837,3400,30,"2013","Q2",NA
"1286","""Upon Waking"" - The Scenes & Sensations of Dreams","photography","photography",2011-02-28,2010-12-29,"failed",650,3000,61,"2010","Q4",NA
"1287","'Seventeen'","fine art","photography",2014-08-21,2014-07-23,"failed",28.18,6630.97,29,"2014","Q2",NA
"1288","Raj Yatra","people","photography",2014-08-16,2014-07-28,"successful",835.5,828.87,19,"2014","Q2",0.00799884179666292
"1289","Strength After Sandy: A Photography Book","photography","photography",2013-01-12,2012-12-13,"successful",2886,1000,30,"2012","Q2",1.886
"1290","An Exercise in Bravery","photography","photography",2016-06-19,2016-05-20,"successful",2688,500,30,"2016","Q2",4.376
"1291","Photobook 21x21 From Barcelona to...","photobooks","photography",2017-03-23,2017-02-22,"failed",0,5402.49,29,"2017","Q2",NA
"1292","THE PHOTO BUS","photography","photography",2014-03-16,2014-02-14,"successful",13560,10000,30,"2014","Q2",0.356
"1293","Sensi, the art of sensorial photography","photobooks","photography",2016-04-06,2016-02-21,"failed",2773.71,28407.48,45,"2016","Q3",NA
"1294","Light around the world","photography","photography",2012-05-06,2012-03-13,"failed",242,22500,54,"2012","Q4",NA
"1295","Photobook USA","photography","photography",2013-06-10,2013-06-03,"failed",0,80000,7,"2013","Q1",NA
"1296","Ruby Blossom","photography","photography",2014-07-25,2014-07-11,"failed",16,500,14,"2014","Q1",NA
"1297","Believe Portraits (Canceled)","photography","photography",2015-06-20,2015-05-21,"canceled",0,300,30,"2015","Q2",NA
"1298","My adventure in Australia.","places","photography",2015-10-22,2015-09-17,"failed",0,277.1,35,"2015","Q3",NA
"1299","30 Days by Train","photography","photography",2010-09-12,2010-08-13,"failed",372.5,2200,30,"2010","Q2",NA
"1300","Open Sky to Skyscrapers: Talented South Dakota Teenagers Photograph NYC","photography","photography",2010-07-28,2010-06-16,"successful",1653.99,1500,42,"2010","Q3",0.10266
"1301","SNEAKER CALENDAR 2016","photography","photography",2015-08-10,2015-06-30,"successful",18201.72,16756.41,41,"2015","Q3",0.0862541558722901
"1302","Along the Way","photography","photography",2011-02-01,2011-01-02,"successful",1932,1803,30,"2011","Q2",0.0715474209650582
"1303","Save California Women's History with Project Gado","people","photography",2015-04-01,2015-02-20,"failed",425,5000,40,"2015","Q3",NA
"1304","Budapest The city where Capa was born","photobooks","photography",2018-01-02,2017-12-03,"canceled",229.52,2648.31,30,"2017","Q2",NA
"1305","A One Man Show at the Carmel Sunset Center.","fine art","photography",2017-07-11,2017-06-14,"successful",7800,5000,27,"2017","Q2",0.56
"1306","A beginner's journey","photography","photography",2016-07-18,2016-06-28,"failed",8.23,5238.74,20,"2016","Q2",NA
"1307","Discover the unrevealed beauty of the Bulgarian women","photography","photography",2016-01-11,2015-12-12,"failed",7.17,7166.1,30,"2015","Q2",NA
"1308","Meat America","photography","photography",2013-02-19,2013-01-29,"successful",13458.84,11500,21,"2013","Q2",0.170333913043478
"1309","Turning my photography passion into a real job","nature","photography",2015-07-04,2015-06-04,"failed",0,5500,30,"2015","Q2",NA
"1310","Thru The Darkness","photobooks","photography",2014-10-20,2014-09-30,"failed",96,1800,20,"2014","Q2",NA
"1311","A website for an emerging fine art photographer","fine art","photography",2015-05-08,2015-05-05,"failed",10,500,3,"2015","Q1",NA
"1312","Lyme Lit - A Lyme Disease Awareness Project","fine art","photography",2015-04-01,2015-03-03,"successful",5527,5000,29,"2015","Q2",0.1054
"1313","After The Shuttle(NASA Behind scenes photographic art book)","photography","photography",2012-07-30,2012-06-05,"successful",2025,300,55,"2012","Q4",5.75
