"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"1","CMUK. Shoes: Take on Life Feet First.","fashion","fashion",2013-12-30,2013-11-25,"successful",34268,20000,35,"2013","Q3",0.7134
"2","MikeyJ clothing brand fundraiser","childrenswear","fashion",2017-09-07,2017-08-08,"failed",0.81,2026.1,30,"2017","Q2",NA
"3","Fashion removeable decoration jewel accessory hells shoes","accessories","fashion",2016-10-13,2016-09-13,"failed",150.73,13202.34,30,"2016","Q2",NA
"4","""It's Complicated"" by Ariana Salome","ready-to-wear","fashion",2016-06-09,2016-05-10,"failed",0,68000,30,"2016","Q2",NA
"5","ANVIL Beard","fashion","fashion",2015-02-06,2014-12-15,"failed",93.44,3063.58,53,"2014","Q4",NA
"6","The Locals Only Shirt","fashion","fashion",2012-05-18,2012-05-01,"successful",754.82,500,17,"2012","Q2",0.50964
"7","Bold Threadz","fashion","fashion",2012-09-20,2012-08-02,"successful",5858,5400,49,"2012","Q4",0.0848148148148148
"8","Happy Fix USA","apparel","fashion",2014-10-01,2014-08-17,"successful",1805,1750,45,"2014","Q3",0.0314285714285714
"9","#NotMyPresident Protest Tees","apparel","fashion",2016-12-22,2016-11-22,"failed",25,2500,30,"2016","Q2",NA
"10","Packable, Fashionable & Protective; the ULTIMATE sun hat.","fashion","fashion",2014-06-07,2014-05-01,"successful",91003.67,36000,37,"2014","Q3",1.52787972222222
"11","Wildlife Inspired T-Shirts; Help Me To Help Wildlife","apparel","fashion",2017-07-31,2017-07-06,"failed",19.72,262.92,25,"2017","Q2",NA
"12","Tofu: Stylish T-Shirts that are Made by Freedom","apparel","fashion",2015-08-10,2015-07-22,"successful",23079,3000,19,"2015","Q2",6.693
"13","CLOTHING LABEL WITH A 90's STATE OF MIND - MADE IN FRANCE","apparel","fashion",2016-12-18,2016-11-18,"successful",3944.43,3432.57,30,"2016","Q2",0.149118590443895
"14","Design Your Own Leatherjacket","fashion","fashion",2016-06-14,2016-05-29,"successful",2282.32,2250.81,16,"2016","Q2",0.0139994046587674
"15","Sanfilippo Wing it!","accessories","fashion",2016-06-26,2016-05-15,"failed",952.04,11134.99,42,"2016","Q3",NA
"16","DOME Shades: Sunglasses for Big Heads","accessories","fashion",2015-03-31,2015-02-25,"failed",3238,10000,34,"2015","Q3",NA
"17","Survyval Breakthrough Hoodie","apparel","fashion",2017-07-01,2017-05-22,"failed",1.14,22824.02,40,"2017","Q3",NA
"18","MAB MINDZ AT SOUND SET 2014","apparel","fashion",2014-05-09,2014-04-22,"failed",247,1500,17,"2014","Q2",NA
"19","It belongs to the world: Ackermann's Repository of Arts!","fashion","fashion",2013-07-05,2013-06-05,"failed",0,5000,30,"2013","Q2",NA
"20","Sasha's Fashion Show - Spectacle","fashion","fashion",2014-03-21,2014-03-03,"successful",2190,1750,18,"2014","Q2",0.251428571428571
"21","Baby Boom Baby Bag","fashion","fashion",2013-09-28,2013-08-28,"failed",447.8,2407.55,31,"2013","Q3",NA
"22","I Am Pro-movement:","apparel","fashion",2016-02-15,2015-12-17,"failed",1591,20000,60,"2015","Q4",NA
"23","Fatnek Clothing Sublimation Series of T-shirts.","fashion","fashion",2013-08-01,2013-07-02,"failed",209.1,909.15,30,"2013","Q2",NA
"24","Wholesters- A new way to Whold your things!","fashion","fashion",2011-05-29,2011-04-29,"successful",566,1,30,"2011","Q2",565
"25","Lazy Glamour: Eco-Underwear - soft, sustainable, and US-made","fashion","fashion",2014-04-17,2014-03-18,"failed",1034,20000,30,"2014","Q2",NA
"26","Saber Design Apparel","apparel","fashion",2017-03-17,2017-02-15,"failed",0,500,30,"2017","Q2",NA
"27","YOU - soft organic cotton underwear that gives back.","apparel","fashion",2017-12-11,2017-11-10,"successful",27208.27,26754.78,31,"2017","Q3",0.0169498683973481
"28","Eucalyptus Wear - Environmental Clothing Company","apparel","fashion",2015-11-27,2015-10-28,"failed",0,1500,30,"2015","Q2",NA
"29","Earthreads...the Fabric of the Future","apparel","fashion",2016-05-01,2016-04-01,"failed",1383,13500,30,"2016","Q2",NA
"30","The Comfy - The Blanket...That's A Sweatshirt!!","fashion","fashion",2017-10-29,2017-09-29,"canceled",1525,50000,30,"2017","Q2",NA
"31","Nice Set of Shells~~ Handmade Seashell Jewelry","jewelry","fashion",2017-10-21,2017-09-21,"failed",145,500,30,"2017","Q2",NA
"32","Lock It Jeans","fashion","fashion",2013-02-15,2012-12-27,"failed",165,20000,50,"2012","Q4",NA
"33","Courant x Montero Hawaiian shirts (Canceled)","apparel","fashion",2016-07-09,2016-06-13,"canceled",260.58,6681.45,26,"2016","Q2",NA
"34","1of10: T-Shirt To Protest Trump / Putin Connection","fashion","fashion",2017-05-15,2017-04-28,"failed",0,216,17,"2017","Q2",NA
"35","Luxury Timepiece System: a Minimal Everyday Watch System","fashion","fashion",2017-11-21,2017-10-19,"failed",8230,35000,33,"2017","Q3",NA
"36","AcneDust™ Organic Acne Treatment -Acne Dust Sleep Powder","fashion","fashion",2016-06-18,2016-05-04,"failed",284,45000,45,"2016","Q3",NA
"37","Decorative Oxygen Tank Bags by AmariJade, Inc.","fashion","fashion",2014-02-27,2014-01-29,"failed",216,10000,29,"2014","Q2",NA
"38","The Scarf Cuff","fashion","fashion",2014-04-06,2014-03-07,"failed",585,5000,30,"2014","Q2",NA
"39","Centennial Armenian Genocide T-Shirt","apparel","fashion",2015-04-15,2015-03-14,"failed",55,6000,32,"2015","Q3",NA
"40","Lotus earring","jewelry","fashion",2017-09-21,2017-09-15,"failed",14,100,6,"2017","Q1",NA
"41","The Viking Hood - Alive and Kicking!","apparel","fashion",2016-03-18,2016-02-17,"successful",2402.95,2396.96,30,"2016","Q2",0.00249899873172676
"42","Free World Brand Clothing Co.","fashion","fashion",2014-10-24,2014-09-24,"failed",0,1500,30,"2014","Q2",NA
"43","Kind Minds & Wise Souls... Launch Our Next Collection!!!","fashion","fashion",2013-09-25,2013-08-26,"failed",110,20000,30,"2013","Q2",NA
"44","4 Color Press for 5th Street Garment Company","fashion","fashion",2013-10-11,2013-09-11,"failed",0,800,30,"2013","Q2",NA
"45","Wood Gifts That Make a personal Memory","jewelry","fashion",2017-12-31,2017-12-01,"failed",161,2500,30,"2017","Q2",NA
"46","Impaycent Minds","apparel","fashion",2017-07-04,2017-06-04,"canceled",0,10000,30,"2017","Q2",NA
"47","Jessica's Jewelry","jewelry","fashion",2015-05-22,2015-04-22,"failed",0,300,30,"2015","Q2",NA
"48","Healthy, Sustainable Clothing","apparel","fashion",2017-11-01,2017-10-02,"successful",8312,6000,30,"2017","Q2",0.385333333333333
"49","VINCE DURDEN: World's Most Eco-Friendly Backpack","accessories","fashion",2016-11-11,2016-10-12,"successful",5189,2000,30,"2016","Q2",1.5945
"50","Streetest Miami - Support Our New Sports Apparel Line","apparel","fashion",2016-09-09,2016-08-02,"canceled",0,9500,38,"2016","Q3",NA
"51","Temple Flower | Vibrant Activewear and Yoga Apparel","apparel","fashion",2015-03-12,2015-02-10,"successful",22665,20000,30,"2015","Q2",0.13325
"52","Zombie T-Shirts & Hoodies","fashion","fashion",2012-06-09,2012-05-10,"failed",0,3000,30,"2012","Q2",NA
"53","Moustache Bow Tie Project for Mo Bros & Mo Sistas","fashion","fashion",2012-11-28,2012-10-24,"successful",1162,500,35,"2012","Q3",1.324
"54","Garment Collective: Ethically sourced. Redemptively Made.","apparel","fashion",2015-01-25,2014-12-08,"successful",26695,20000,48,"2014","Q4",0.33475
"55","Perfect Boots - Fernando Berlin","footwear","fashion",2015-10-16,2015-09-16,"successful",39090.97,22720.04,30,"2015","Q2",0.720550227904528
"56","Rob Wiley Custom Leatherwork","fashion","fashion",2015-04-27,2015-03-28,"failed",540,20000,30,"2015","Q2",NA
"57","Bedroom Behavior Lingerie","apparel","fashion",2017-09-30,2017-08-31,"failed",5800,12000,30,"2017","Q2",NA
"58","Hollander & Lexer F/W13 Women's Clothing Project (Canceled)","fashion","fashion",2013-06-10,2013-05-11,"canceled",391,35000,30,"2013","Q2",NA
"59","My Parka | World's Most Elegant Authentic & Functional Parka","apparel","fashion",2017-02-06,2016-12-08,"canceled",10618,25000,60,"2016","Q4",NA
"60","Dexter's Etsy Shop Expansion","accessories","fashion",2016-09-04,2016-08-05,"successful",205,200,30,"2016","Q2",0.025
"61","Inflatable Jake band T-shirts","fashion","fashion",2016-11-22,2016-11-14,"failed",22,360,8,"2016","Q1",NA
"62","A watch that INSPIRES your life.","fashion","fashion",2014-09-21,2014-08-07,"failed",3721.32,8791.21,45,"2014","Q3",NA
"63","Fashion wear for Sweater Weather!100% Wool Hoodie & Sweaters","fashion","fashion",2014-04-06,2014-02-05,"canceled",2425,21000,60,"2014","Q4",NA
"64","Tail Feather Belts (Canceled)","ready-to-wear","fashion",2015-04-13,2015-03-04,"canceled",375,800,40,"2015","Q3",NA
"65","ARKTOS: Ultra-Thin, Affordable Classic Watches","accessories","fashion",2017-10-17,2017-09-17,"canceled",624.07,7849.91,30,"2017","Q2",NA
"66","The Million Pound Shirt","fashion","fashion",2015-11-25,2015-10-21,"failed",15.05,1505185.36,35,"2015","Q3",NA
"67","Fresh Vintage inspired Automotive Streetwear Collection SCC","apparel","fashion",2017-01-18,2016-12-19,"failed",125.46,6378.12,30,"2016","Q2",NA
"68","""Written and Directed by Elaine May"" T-Shirts","apparel","fashion",2017-02-06,2017-01-07,"successful",3065,1250,30,"2017","Q2",1.452
"69","The sexiest lingerie greeting cards ever...","accessories","fashion",2017-07-26,2017-06-26,"failed",0,50000,30,"2017","Q2",NA
"70","Pure Me","apparel","fashion",2017-05-02,2017-03-03,"failed",0,900,60,"2017","Q4",NA
"71","Ethically conscious clothes that will outlast you.","fashion","fashion",2016-10-18,2016-08-19,"canceled",220,20000,60,"2016","Q4",NA
"72","STEVERA Belt, Metal-free, Bulge-free, Pinch-free, Unisex","accessories","fashion",2014-07-09,2014-06-09,"failed",1321,30000,30,"2014","Q2",NA
"73","Rosaline Fashions: Eco-Friendly line of Accessories, Jewelry & Custom Fashion","fashion","fashion",2010-12-13,2010-09-14,"failed",88,1500,90,"2010","Q4",NA
"74","Gold Digger (Canceled)","fashion","fashion",2013-09-13,2013-09-03,"canceled",0,6000,10,"2013","Q1",NA
"75","Ellis Rugby - British Isles Pioneer Rugby Collection","fashion","fashion",2013-05-11,2013-04-11,"successful",5607.69,761.71,30,"2013","Q2",6.36197502986701
"76","Sharkskin Apparel - Performance Gear Built to Dominate!","fashion","fashion",2014-04-18,2014-03-19,"canceled",0,30000,30,"2014","Q2",NA
"77","Vegan & Proud Wristbands WEBSITE","accessories","fashion",2015-11-02,2015-09-18,"failed",46,2000,45,"2015","Q3",NA
"78","The DREAMline Project Outreach Advocacy Awareness Dreamers","apparel","fashion",2016-09-08,2016-08-09,"failed",55,1000,30,"2016","Q2",NA
"79","Gray's at New Designers","fashion","fashion",2015-04-04,2015-02-03,"successful",3742.67,3647.82,60,"2015","Q4",0.0260018312307076
"80","Love New York Apparel","fashion","fashion",2013-11-18,2013-09-19,"failed",0,20000,60,"2013","Q4",NA
"81","yep Threads","apparel","fashion",2015-07-07,2015-06-07,"successful",9613,5500,30,"2015","Q2",0.747818181818182
"82","DIY Nail Stamps (Canceled)","accessories","fashion",2015-10-11,2015-09-11,"canceled",0,3867.87,30,"2015","Q2",NA
"83","The Whole Works: Women-Driven, American Made.","apparel","fashion",2014-11-29,2014-10-29,"successful",38016.12,35000,31,"2014","Q3",0.0861748571428572
"84","Solar Powered Light Clothing by Electron Wear","fashion","fashion",2014-07-26,2014-06-26,"failed",31,10000,30,"2014","Q2",NA
"85","Unity Fashion & Accessories","accessories","fashion",2014-09-25,2014-09-18,"failed",0,4395.6,7,"2014","Q1",NA
"86","TIQÜE : find your happiness AMULET JEWELS","jewelry","fashion",2015-12-10,2015-11-19,"failed",27.38,8212.52,21,"2015","Q2",NA
"87","My Bro: Athletic Jerseys for Little Champs","fashion","fashion",2014-04-05,2014-03-05,"failed",2654.71,16000,31,"2014","Q3",NA
"88","OPEN 24/7","ready-to-wear","fashion",2016-02-01,2015-12-28,"successful",10339,10000,35,"2015","Q3",0.0339
"89","STATEMENT: Handmade Leather Bags. Built To Last.","accessories","fashion",2014-08-18,2014-07-19,"failed",7646,15000,30,"2014","Q2",NA
"90","GreediCompany","fashion","fashion",2014-04-20,2014-02-19,"failed",2,3000,60,"2014","Q4",NA
"91","The Re-Birth of Kennfluence Klothing LLC","fashion","fashion",2016-07-25,2016-06-25,"failed",1,500,30,"2016","Q2",NA
"92","Shelter a pet (Canceled)","apparel","fashion",2016-02-03,2016-01-04,"canceled",112,2500,30,"2016","Q2",NA
"93","""HEIRLOOM"" The Launch of a Lifestyle Denim Brand","fashion","fashion",2014-04-21,2014-03-07,"failed",1774,45000,45,"2014","Q3",NA
"94","Megan Swansen Spring 2013","fashion","fashion",2012-09-30,2012-08-25,"successful",3068,3000,36,"2012","Q3",0.0226666666666667
"95","SockTribe - Socks made Simple.","footwear","fashion",2015-07-28,2015-06-23,"failed",278.88,7243.75,35,"2015","Q3",NA
"96","Kahna Crosse 1  Lacrosse Inspired Sunglasses","fashion","fashion",2014-11-04,2014-10-06,"failed",1916,9000,29,"2014","Q2",NA
"97","MAX MARTIN® MAN","footwear","fashion",2016-05-22,2016-04-07,"failed",28237,75000,45,"2016","Q3",NA
"98","Kissmymuffin","apparel","fashion",2014-08-27,2014-07-28,"failed",0,700,30,"2014","Q2",NA
"99","Rayne's Jaded Metals - custom jewelry","jewelry","fashion",2016-03-30,2016-02-29,"failed",3,5500,30,"2016","Q2",NA
"100","KARBON Watch: Customizable Wood & Stainless Steel Watches","jewelry","fashion",2016-05-16,2016-04-11,"successful",85222.04,11445.14,35,"2016","Q3",6.44613346800476
"101","Dragon 88: Jetsetter Smart Coats","apparel","fashion",2017-08-04,2017-06-20,"failed",2891,25000,45,"2017","Q3",NA
"102","Help SammyB Raise Funds for New York Fashion Week","fashion","fashion",2012-07-10,2012-06-15,"failed",1457,10000,25,"2012","Q2",NA
"103","Serenity Designs","apparel","fashion",2015-09-23,2015-08-24,"failed",144,2000,30,"2015","Q2",NA
"104","12Tribz Jewish Inspired Tees","apparel","fashion",2017-10-22,2017-09-22,"failed",684,5000,30,"2017","Q2",NA
"105","God's Mercy: The Future of Ready-To-Wear Fashion","fashion","fashion",2017-03-19,2017-02-17,"failed",1051,5000,30,"2017","Q2",NA
"106","The original watch brand: luxury, affordable and different.","jewelry","fashion",2016-12-15,2016-11-15,"failed",3914.79,24887.38,30,"2016","Q2",NA
"107","ComfyPorts: ""Style without Spectacle"" Video Game T-shirts","apparel","fashion",2016-11-15,2016-10-17,"successful",833,700,29,"2016","Q2",0.19
"108","EKRt : Explanation Kills RRt A Tshirt Line © (Canceled)","apparel","fashion",2015-12-21,2015-11-21,"canceled",100,5000,30,"2015","Q2",NA
"109","Just Cotton","apparel","fashion",2014-05-23,2014-04-23,"failed",59,6000,30,"2014","Q2",NA
"110","AlphaCor Athletics (Canceled)","apparel","fashion",2016-05-15,2016-03-15,"canceled",0,10000,61,"2016","Q4",NA
"111","Bohemian-Inspired and Modern Plus Size Clothes Sizes 14 - 30","ready-to-wear","fashion",2017-01-19,2016-12-15,"successful",18033,18000,35,"2016","Q3",0.00183333333333333
"112","Modern Holiday Children's Clothing by pupikdesign","fashion","fashion",2012-12-22,2012-11-21,"failed",61,6000,31,"2012","Q3",NA
"113","LD West® Innovation-Driven Style for Modern Men & Women","accessories","fashion",2016-12-01,2016-10-31,"failed",2917.39,11275.65,31,"2016","Q3",NA
"114","Sweatpants That Look Like Dress Slacks: The Stealth Pant","apparel","fashion",2017-03-28,2017-01-27,"successful",48443.34,25738.37,60,"2017","Q4",0.882144828907192
"115","DESIGNER Diva / Why buy when you can rent a Designer Dress","couture","fashion",2015-10-06,2015-08-21,"canceled",0,150000,46,"2015","Q4",NA
"116","Pedestal Footwear: The Future of Performance Training.","footwear","fashion",2016-12-17,2016-11-16,"successful",79949,10000,31,"2016","Q3",6.9949
"117","Rosie Clothing Craft supplies","fashion","fashion",2016-05-15,2016-04-15,"failed",1.12,2243.79,30,"2016","Q2",NA
"118","Summer Lovin' Tanning Stencil Bikini by Infusion Swimwear","fashion","fashion",2015-06-11,2015-05-12,"failed",669.02,6194.64,30,"2015","Q2",NA
"119","cellphone wallet ""sportspocket ""","accessories","fashion",2017-04-01,2017-03-02,"canceled",0,6000,30,"2017","Q2",NA
"120","Powerful, Simple, Elegant Jewelry for unique individuals","jewelry","fashion",2016-12-19,2016-11-19,"canceled",0.72,5737.23,30,"2016","Q2",NA
"121","Zsa Zsa Slipper, Shoe combination","accessories","fashion",2015-10-25,2015-09-25,"failed",2860,20000,30,"2015","Q2",NA
"122","Help MyVanityFashion Online Jewelry Business Grow","jewelry","fashion",2015-06-18,2015-05-19,"failed",0,1500,30,"2015","Q2",NA
"123","Project Bloom: Handcrafted Wood Case for your Smartphone","fashion","fashion",2014-03-15,2014-02-04,"failed",2622.09,9820.55,39,"2014","Q3",NA
"124","Bringing OUTSPOKKEN Clothing from my garage to the runway!","fashion","fashion",2013-11-05,2013-09-21,"failed",700,18000,45,"2013","Q3",NA
"125","The PIMA PROJECT / A,OG ""The Brand""","fashion","fashion",2012-06-29,2012-05-15,"failed",25,18000,45,"2012","Q3",NA
"126","The Classic-Tied Bow Tie","accessories","fashion",2015-07-24,2015-06-24,"successful",5530,5000,30,"2015","Q2",0.106
"127","OUTFIT (Canceled)","apparel","fashion",2015-04-13,2015-03-11,"canceled",949,10000,33,"2015","Q3",NA
"128","Forests & Sands","apparel","fashion",2016-01-17,2015-12-18,"failed",125,19000,30,"2015","Q2",NA
"129","Mythic Canvas Tote Bags (Canceled)","fashion","fashion",2012-08-08,2012-07-09,"canceled",0,300,30,"2012","Q2",NA
"130","Pre-sale so we can print shirts for meagothy and StompyStomps (Canceled)","fashion","fashion",2010-11-05,2010-09-27,"canceled",200,950,39,"2010","Q3",NA
"131","MIS' ME","fashion","fashion",2016-02-03,2016-01-04,"failed",0,3000,30,"2016","Q2",NA
"132","Kinging-It Clothing/ New Website","apparel","fashion",2016-01-16,2015-12-17,"successful",3168.24,2864.59,30,"2015","Q2",0.106001207851734
"133","Achieve Your Dream Kimono Look: Handmade Kimono Accessories","accessories","fashion",2017-10-19,2017-09-19,"successful",607,500,30,"2017","Q2",0.214
"134","Happy State co: Proudly saluting the Happy States of America","fashion","fashion",2013-08-24,2013-07-25,"successful",2030.4,2000,30,"2013","Q2",0.0152
"135","the underargument | underwear advocating individuality","fashion","fashion",2018-01-01,2017-12-02,"canceled",2585.31,13551.6,30,"2017","Q2",NA
"136","Dress my dreams - by Crazy Dreams Factory","fashion","fashion",2017-03-10,2017-02-08,"failed",0,5303.01,30,"2017","Q2",NA
"137","1st Affordable GLASS Luxury Swiss Mechanical Skeleton Watch","accessories","fashion",2017-07-27,2017-06-27,"canceled",11392.65,27499.51,30,"2017","Q2",NA
"138","The Silent Sneakers","footwear","fashion",2017-12-05,2017-11-05,"failed",0,2500,30,"2017","Q2",NA
"139","CounterCULTureTee$","apparel","fashion",2017-11-08,2017-11-01,"failed",200,5000,7,"2017","Q1",NA
"140","Qüero: Handmade shoes you design, perfect fit using our app!","footwear","fashion",2017-12-03,2017-10-31,"successful",26245,25000,33,"2017","Q3",0.0498
"141","Cap´s & Stuff","accessories","fashion",2014-12-07,2014-11-07,"failed",5.86,8370.3,30,"2014","Q2",NA
"142","Ksuave Jeans/Ksuave Enterprises","fashion","fashion",2015-08-19,2015-07-21,"failed",110,5000,29,"2015","Q2",NA
"143","Groundwalk - Sandals for Men and Women","fashion","fashion",2012-06-26,2012-06-05,"successful",6555,1000,21,"2012","Q2",5.555
"144","Mintediva - Plus Size Clothing and Lingerie Boutique","apparel","fashion",2017-04-24,2017-03-15,"failed",278.19,38817.36,40,"2017","Q3",NA
"145","Fab-straps: Apple watch - Smartwatch - Pebble watch -fashion","accessories","fashion",2015-08-05,2015-06-26,"failed",2123.66,3829.36,40,"2015","Q3",NA
"146","Souled on Memphis (Canceled)","apparel","fashion",2016-03-03,2016-01-04,"canceled",0,5000,59,"2016","Q4",NA
"147","Hard Ride Clothing (Canceled)","apparel","fashion",2014-08-20,2014-07-21,"canceled",0,15000,30,"2014","Q2",NA
"148","Cultivate Brilliance Clothing","fashion","fashion",2014-10-31,2014-10-01,"successful",1225,1000,30,"2014","Q2",0.225
"149","Tshirts & Other Treats","apparel","fashion",2014-05-30,2014-05-09,"failed",0,10000,21,"2014","Q2",NA
"150","Miss Suzy's Steamboat T-shirts & prints, for adults and kids","fashion","fashion",2015-10-09,2015-09-09,"failed",41,150,30,"2015","Q2",NA
"151","Sailor Guardian Planetary Bow Hard Enamel Pins","accessories","fashion",2017-10-23,2017-09-23,"failed",246,1500,30,"2017","Q2",NA
"152","Christia's Couture Mobile Boutique","apparel","fashion",2016-05-21,2016-04-06,"failed",70,6500,45,"2016","Q3",NA
"153","Hornskov København - Handmade custom furfelt hats.","accessories","fashion",2015-07-01,2015-06-01,"successful",11154.41,7436.27,30,"2015","Q2",0.500000672380104
"154","Prospect Denim Co- Launch the Collection (Canceled)","fashion","fashion",2014-10-31,2014-09-29,"canceled",1229,15000,32,"2014","Q3",NA
"155","Arrow Up Outfitters","apparel","fashion",2016-11-16,2016-10-17,"failed",385,20000,30,"2016","Q2",NA
"156","Denim Gym & Martial Arts Bag","fashion","fashion",2017-11-19,2017-10-20,"failed",172.36,14858.84,30,"2017","Q2",NA
"157","ELEPHBO: Made by redesigned Cambodian cement bags","accessories","fashion",2016-07-10,2016-06-04,"successful",34883.55,20420.25,36,"2016","Q3",0.708282219855291
"158","Gomma Fashion: Laser Cut Accessories That Look Like A Tattoo","fashion","fashion",2014-01-18,2013-11-19,"successful",7614.36,6327.97,60,"2013","Q4",0.203286361977064
"159","Handcrafted Vintage Jewelry","jewelry","fashion",2015-07-05,2015-06-15,"failed",0,2000,20,"2015","Q2",NA
"160","Sea + Air Backpack | Timeless Design Meets Durability","apparel","fashion",2015-11-28,2015-11-02,"canceled",2312.5,10000,26,"2015","Q2",NA
"161","Blackdot Co.    The New Age Renaissance","fashion","fashion",2015-12-25,2015-11-25,"failed",0,50000,30,"2015","Q2",NA
"162","Plus1 Sportswear","fashion","fashion",2016-06-25,2016-05-11,"failed",1370,42600,45,"2016","Q3",NA
"163","Kids Make Life Cool Clothes","childrenswear","fashion",2014-08-01,2014-07-22,"failed",5,2000,10,"2014","Q1",NA
"164","Making a difference one step at a time by upcycling!","fashion","fashion",2014-03-15,2014-02-13,"failed",90,5000,30,"2014","Q2",NA
"165","INKKAS - Shoes That Bring The World Together","footwear","fashion",2014-12-28,2014-11-28,"successful",105270,25000,30,"2014","Q2",3.2108
"166","Organic Tattoo remains 10 days (Self use & custom designs)","accessories","fashion",2016-01-01,2015-12-07,"failed",70.89,4253.51,25,"2015","Q2",NA
"167","Designer Brand With A Cause","ready-to-wear","fashion",2015-08-13,2015-07-04,"failed",805.19,7817.39,40,"2015","Q3",NA
"168","southernF.L.A","apparel","fashion",2014-11-29,2014-10-30,"failed",0,75000,30,"2014","Q2",NA
"169","Create your own Customized Snap back baseball hats","fashion","fashion",2014-08-11,2014-07-12,"failed",16.69,25035.05,30,"2014","Q2",NA
"170","Dirt Cheap Christianwear","apparel","fashion",2014-10-19,2014-09-19,"failed",10,5000,30,"2014","Q2",NA
"171","Lifting The Gospel, LLC.","apparel","fashion",2016-08-10,2016-07-11,"failed",50,25000,30,"2016","Q2",NA
"172","MAKEASPLASH the multiway swimsuit that plays with your mood","apparel","fashion",2017-04-29,2017-02-28,"failed",2331.39,17537.51,60,"2017","Q4",NA
"173","Through Him First Designs (Poly Movement Inspired)","apparel","fashion",2014-07-27,2014-06-27,"successful",2350,1500,30,"2014","Q2",0.566666666666667
"174","Fly goggles fly! Finally a t-shirt that is more than useful","ready-to-wear","fashion",2016-11-20,2016-10-18,"failed",322,10591.99,33,"2016","Q3",NA
"175","Slip Grip - 100% Organic Beeswax Glasses Grip","ready-to-wear","fashion",2014-10-01,2014-08-08,"failed",0,5000,54,"2014","Q4",NA
"176","Taking it to the next level.","fashion","fashion",2015-04-17,2015-03-17,"failed",0,10000,31,"2015","Q3",NA
"177","The Men Of Narrow Fjord--A Collection by Derek Clarkson","fashion","fashion",2012-02-03,2011-12-05,"successful",5743.51,5000,60,"2011","Q4",0.148702
"178","Coffin Syrup - Enamel Pin Badge","accessories","fashion",2017-12-21,2017-11-21,"successful",869.94,642.01,30,"2017","Q2",0.355025622653853
"179","Eight by Eight (Canceled)","apparel","fashion",2016-04-14,2016-03-15,"canceled",0,1000,30,"2016","Q2",NA
"180","Clean and Free","apparel","fashion",2016-12-16,2016-11-16,"failed",51,5000,30,"2016","Q2",NA
"181","Manufacture of Bijouz Full Figured Fashion","fashion","fashion",2012-11-08,2012-09-24,"failed",100,2000,45,"2012","Q3",NA
"182","Chocky Hendreth's Doppelgäng","fashion","fashion",2015-01-18,2014-12-19,"failed",498.99,7492.32,30,"2014","Q2",NA
"183","Refined Casual Gear for Gents, Made in the USA","fashion","fashion",2013-01-03,2012-12-04,"successful",30769,20000,30,"2012","Q2",0.53845
"184","Atrebla Fashions: Women's Apparel","fashion","fashion",2014-05-01,2014-04-04,"failed",54.72,4559.96,27,"2014","Q2",NA
"185","Elegant Techology Jewelry: Ferrofluid Pendant","jewelry","fashion",2015-04-19,2015-03-20,"failed",640,2000,30,"2015","Q2",NA
"186","Twin Peaks - black lodge heart enamel pin","jewelry","fashion",2017-09-07,2017-08-24,"successful",355.45,198.21,14,"2017","Q1",0.793300035316079
"187","Bundle-pup: Cozy, Premium Scarves for Dogs!","pet fashion","fashion",2017-11-09,2017-10-10,"failed",1458,10000,30,"2017","Q2",NA
"188","Lulu & Kuis: Create your own luxury wool coat","ready-to-wear","fashion",2015-09-27,2015-09-11,"successful",6066.86,6066.86,16,"2015","Q2",0
"189","Mermaid Love","fashion","fashion",2015-06-11,2015-05-12,"failed",209.81,561,30,"2015","Q2",NA
"190","Nora Evergla Designs","apparel","fashion",2015-10-09,2015-09-09,"failed",67,2300,30,"2015","Q2",NA
"191","ibou pocket, the handy pouch for your handbag.","fashion","fashion",2014-04-04,2014-03-05,"successful",11656.7,8285.97,30,"2014","Q2",0.406799686699324
"192","Street pet fashion - Danie's Fashion","pet fashion","fashion",2016-02-18,2016-01-19,"failed",0,7138.88,30,"2016","Q2",NA
"193","THE UNSTAINABLE® WORKWEAR COLLECTION","apparel","fashion",2016-06-03,2016-05-03,"successful",154788,40000,31,"2016","Q3",2.8697
"194","The World's Best Running Shorts","apparel","fashion",2016-09-17,2016-07-19,"successful",69167,10000,60,"2016","Q4",5.9167
"195","Dekka Clothing Company","apparel","fashion",2015-12-29,2015-10-30,"failed",0,10000,60,"2015","Q4",NA
"196","Cannibal Unicorn","apparel","fashion",2015-12-24,2015-11-24,"failed",10.95,54735.14,30,"2015","Q2",NA
"197","One Love/Screw U: Yard Girl Jewelry's First Collection","fashion","fashion",2013-07-20,2013-06-10,"failed",0,4000,40,"2013","Q3",NA
"198","A.F.C FALL/WINTER 2011 LAUNCH (Canceled)","fashion","fashion",2011-09-05,2011-08-04,"canceled",50,3500,32,"2011","Q3",NA
"199","Bully United Clothing","fashion","fashion",2015-05-25,2015-05-15,"failed",600,5000,10,"2015","Q1",NA
"200","The Faetell Dress Shirt","fashion","fashion",2012-07-07,2012-06-07,"failed",1006,5000,30,"2012","Q2",NA
"201","Undead Apparel :: Vintage Zombie T-Shirts","fashion","fashion",2013-09-03,2013-08-01,"failed",3888.33,15578.27,33,"2013","Q3",NA
