"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"1","The Chelsea Chronicle Podcast","audio","journalism",2017-02-24,2017-01-25,"failed",423.72,12554.61,30,"2017","Q2",NA
"2","The Book of Maxwell","print","journalism",2017-08-07,2017-07-12,"successful",1804,1500,26,"2017","Q2",0.202666666666667
"3","Occupy the Left Forum Zine","journalism","journalism",2012-04-12,2012-03-13,"failed",227,1287,30,"2012","Q2",NA
"4","ThailandMike No.1, Portfolio, hiccup tour guide & Sketchbook","journalism","journalism",2016-05-17,2016-04-16,"successful",3184,2500,31,"2016","Q3",0.2736
"5","How I Got Beat-Up By The FBI When I Was Four Years Old","print","journalism",2014-12-19,2014-11-19,"failed",6,160,30,"2014","Q2",NA
"6","Urban Diverse Podcast","journalism","journalism",2017-02-04,2016-12-16,"canceled",1,500,50,"2016","Q4",NA
"7","Pollock l’acchiappa-panzane","video","journalism",2015-08-01,2015-06-30,"successful",12600.78,10941.04,32,"2015","Q3",0.151698558820734
"8","The MagPi Magazine - From Virtual to Reality","journalism","journalism",2012-12-31,2012-11-29,"successful",47377.46,9611.23,32,"2012","Q3",3.92938572898578
"9","Epic Backpacking Dynasty: The Global Millennial Revolution","web","journalism",2014-08-17,2014-07-18,"failed",0,110000,30,"2014","Q2",NA
"10","Maori MBT Awareness Centre","web","journalism",2017-10-18,2017-08-19,"failed",1794.46,1600768.37,60,"2017","Q4",NA
"11","For Love of Libya","journalism","journalism",2011-11-14,2011-09-18,"successful",2095,2000,57,"2011","Q4",0.0475
"12","DSW74NEWS LIVE BROADCASTING","journalism","journalism",2016-09-14,2016-08-10,"canceled",0,15000,35,"2016","Q3",NA
"13","ChileFornia- An anecdotal view of identity, immigration & diversity","journalism","journalism",2010-10-30,2010-08-18,"failed",0,8000,73,"2010","Q4",NA
"14","Keepers of the Kingdom","photo","journalism",2014-10-03,2014-09-03,"failed",2537.87,16869.64,30,"2014","Q2",NA
"15","Survey for a Change","web","journalism",2015-03-07,2015-01-06,"failed",0,3926.5,60,"2015","Q4",NA
"16","The Life Story Project","print","journalism",2014-11-03,2014-10-04,"failed",100,2500,30,"2014","Q2",NA
"17","Exposing offshore Britain","web","journalism",2016-10-30,2016-10-05,"failed",281.05,624.55,25,"2016","Q2",NA
"18","The Voices of La Union - A Farming Rust Foundation Project","video","journalism",2014-08-14,2014-07-15,"failed",1586,10000,30,"2014","Q2",NA
"19","The Happy Newspaper","print","journalism",2015-10-08,2015-09-08,"successful",2115.32,766.98,30,"2015","Q2",1.75798586664581
"20","The MATWORLD Show- Atlantic City Talk Radio With Passion","audio","journalism",2016-02-24,2016-01-25,"failed",126,12500,30,"2016","Q2",NA
"21","Legends: True Explorers of the Wildest Regions","journalism","journalism",2015-02-24,2014-12-26,"failed",4.63,23165.67,60,"2014","Q4",NA
"22","Kenophania: How A Song Is Created (Interactive Experience)","audio","journalism",2017-11-19,2017-11-01,"successful",931.43,1.33,18,"2017","Q2",699.323308270677
"23","The Dart","web","journalism",2017-02-19,2017-01-20,"successful",5877,4279,30,"2017","Q2",0.373451741060996
"24","Free Markets: Freedom Without Oppurtunity","journalism","journalism",2016-12-14,2016-11-08,"failed",3.67,1466.28,36,"2016","Q3",NA
"25","descubriendo.me","print","journalism",2015-09-05,2015-07-11,"failed",0,111553.07,56,"2015","Q4",NA
"26","Hollywood Shakedown","web","journalism",2014-08-20,2014-07-21,"failed",0,3000,30,"2014","Q2",NA
"27","DualiFree Journal -politically free|No profit| pure info-","journalism","journalism",2017-06-28,2017-05-21,"failed",1.14,21682.81,38,"2017","Q3",NA
"28","QC Connection Fantasy Football Podcast","audio","journalism",2016-01-30,2015-12-31,"failed",0,395.37,30,"2015","Q2",NA
"29","¡Derecho A La Vivienda!/A Right to Housing! Bushwick Gazette","print","journalism",2015-06-09,2015-05-27,"successful",1125,1000,13,"2015","Q1",0.125
"30","The Hiking Initiative Hits the Road","web","journalism",2017-01-19,2016-11-20,"failed",52,1000,60,"2016","Q4",NA
"31","A photographic journey into Arctic research and culture.","photo","journalism",2015-05-11,2015-04-11,"canceled",1305,8000,30,"2015","Q2",NA
"32","THE HUNT FOR A  WITCH WITH LYME DISEASE","print","journalism",2014-07-25,2014-06-25,"failed",86,3000,30,"2014","Q2",NA
"33","( BullyTube )","web","journalism",2014-07-24,2014-06-24,"failed",10,50000,30,"2014","Q2",NA
"34","Drop the Vote","web","journalism",2016-06-25,2016-05-26,"failed",87,1700,30,"2016","Q2",NA
"35","News Northwest","journalism","journalism",2010-12-12,2010-10-04,"failed",1080,7000,69,"2010","Q4",NA
"36","Breathe Chelsea","web","journalism",2016-04-23,2016-02-23,"failed",7.31,21921.81,60,"2016","Q4",NA
"37","Follow the Westboro baptist  church in a rainbow bus","video","journalism",2014-09-09,2014-07-11,"failed",21,1000,60,"2014","Q4",NA
"38","Wrestling Podcast for the 'Universe'","journalism","journalism",2015-03-28,2015-02-26,"failed",5.92,266.46,30,"2015","Q2",NA
"39","College Radio and Podcast Funding","audio","journalism",2017-11-04,2017-09-20,"failed",32,500,45,"2017","Q3",NA
"40","Landscape Fine Art Photography Magazine","photo","journalism",2016-12-01,2016-11-01,"failed",651,20000,30,"2016","Q2",NA
"41","The Decline to Phoenix of Atlantic City -The Ultimate Future","photo","journalism",2016-03-23,2016-02-22,"failed",1,5000,30,"2016","Q2",NA
"42","generationnomad","journalism","journalism",2012-08-05,2012-07-06,"successful",2022,1500,30,"2012","Q2",0.348
"43","Ashley Has A Message To Share","web","journalism",2015-12-17,2015-11-17,"failed",55,2500,30,"2015","Q2",NA
"44","We Are All Foreigners","photo","journalism",2016-06-06,2016-04-07,"failed",133.39,1130.4,60,"2016","Q4",NA
"45","Help Across the Pondcast Reach Further Across the Pond","audio","journalism",2017-08-30,2017-07-01,"canceled",0,250,60,"2017","Q4",NA
"46","The Gypsy Journal","journalism","journalism",2015-06-08,2015-06-02,"failed",5,1500,6,"2015","Q1",NA
"47","Los Maratones del Mundo","video","journalism",2017-05-15,2017-03-25,"failed",0,4271.22,51,"2017","Q4",NA
"48","Equipment for video game journalism","web","journalism",2015-03-27,2015-03-07,"failed",0,319.77,20,"2015","Q2",NA
"49","Let's Go to Vietnam","journalism","journalism",2014-04-23,2014-03-24,"successful",11143,10000,30,"2014","Q2",0.1143
"50","Mind of Megalio","web","journalism",2015-06-29,2015-05-20,"failed",1,400,40,"2015","Q3",NA
"51","Discover the World","journalism","journalism",2017-04-15,2017-03-01,"failed",2.14,16047.07,45,"2017","Q3",NA
"52","ECLIPSED destination unknown","journalism","journalism",2014-08-24,2014-07-25,"failed",4.25,60000,30,"2014","Q2",NA
"53","Introducing Free Press Fashions & The Tea Shirt Journal","journalism","journalism",2014-04-30,2014-03-31,"canceled",0,1000,30,"2014","Q2",NA
"54","Super car ride along documentary.","video","journalism",2016-01-06,2015-12-07,"failed",0,437.24,30,"2015","Q2",NA
"55","Hello Mr.","journalism","journalism",2012-11-24,2012-10-25,"successful",26131,20000,30,"2012","Q2",0.30655
"56","LABL Magazine - Ethical and Healthy Living Magazine (Vegan!)","journalism","journalism",2013-03-11,2013-02-09,"failed",3.03,757.29,30,"2013","Q2",NA
"57","Happy Hour With Tay & Samira","web","journalism",2015-07-31,2015-06-03,"failed",0,200,58,"2015","Q4",NA
"58","The Walk Across North Dakota","journalism","journalism",2011-05-04,2011-04-04,"successful",1155,850,30,"2011","Q2",0.358823529411765
"59","Without Musicians","journalism","journalism",2016-05-27,2016-04-27,"failed",1.12,223.36,30,"2016","Q2",NA
"60","A Drone for Graham","video","journalism",2015-04-14,2015-03-27,"successful",2042.93,1502.16,18,"2015","Q2",0.359994940618842
"61","A Country For Old Men","web","journalism",2016-05-18,2016-04-18,"failed",27,10000,30,"2016","Q2",NA
"62","Tiny House Family Website","web","journalism",2015-01-26,2014-12-24,"failed",191,2500,33,"2014","Q3",NA
"63","Public Interest Podcast- Revealing Our Humanity","audio","journalism",2017-03-18,2017-02-16,"failed",0,4000,30,"2017","Q2",NA
"64","Expanding the Bubble in Mobile VR/AR through TelePresence","web","journalism",2015-10-21,2015-10-06,"failed",0,25000,15,"2015","Q1",NA
"65","Geniocity.com, The Magazine of Creativity & Innovation","journalism","journalism",2011-07-30,2011-06-30,"failed",1212,10000,30,"2011","Q2",NA
"66","WisconsinsVoice.org","web","journalism",2015-06-05,2015-05-06,"failed",931,4000,30,"2015","Q2",NA
"67","H-TEN Subscription 2016","web","journalism",2016-01-02,2015-12-03,"successful",1063.38,1063.38,30,"2015","Q2",0
"68","This Side of Freedom: Life After Clemency","journalism","journalism",2016-08-25,2016-07-26,"failed",233,3000,30,"2016","Q2",NA
"69","Body Pos Project","web","journalism",2016-10-10,2016-09-21,"successful",10189,10000,19,"2016","Q2",0.0189
"70","linkinglewiscounty.com","web","journalism",2015-10-18,2015-09-18,"failed",1,5000,30,"2015","Q2",NA
"71","Egg on Bread News","journalism","journalism",2009-10-24,2009-08-23,"successful",1752.13,1600,62,"2009","Q4",0.0950812500000001
"72","Wal-Mart Towns: A Portrait of the American Economy","journalism","journalism",2013-09-20,2013-08-21,"failed",2391,8000,30,"2013","Q2",NA
"73","NOA - News Over Audio (the audio newspaper app)","audio","journalism",2017-07-12,2017-06-12,"failed",59.36,22830.01,30,"2017","Q2",NA
"74","The Rapture Dilemma","video","journalism",2014-09-30,2014-08-28,"failed",72,250000,33,"2014","Q3",NA
"75","Save Me From This Upcoming Election","print","journalism",2016-11-26,2016-09-27,"canceled",0,5e+05,60,"2016","Q4",NA
"76","The Wild Ones Magazine","journalism","journalism",2012-07-07,2012-06-08,"failed",380,6500,29,"2012","Q2",NA
"77","Country Standard Time Goes to Nashville","web","journalism",2014-08-04,2014-07-09,"failed",1020,5500,26,"2014","Q2",NA
"78","The Love, lost and Found","print","journalism",2016-07-29,2016-06-29,"failed",0,2500,30,"2016","Q2",NA
"79","Firsthand Weather Fundraiser","web","journalism",2014-07-05,2014-06-28,"successful",690,500,7,"2014","Q1",0.38
"80","NYT Ad Challenging John Roberts to File in His Own Court","print","journalism",2015-02-02,2015-01-03,"failed",225,60000,30,"2015","Q2",NA
"81","Polaris Slingshot working man's review","video","journalism",2014-12-12,2014-10-28,"failed",20,31500,45,"2014","Q3",NA
"82","Hood Hopping","photo","journalism",2015-01-08,2014-12-09,"failed",83.87,8859.7,30,"2014","Q2",NA
"83","O.N.E.S. - Blogue Lifestyle","web","journalism",2017-06-20,2017-05-07,"failed",684,2645.3,44,"2017","Q3",NA
"84","Fit Biz Magazine - The Magazine for Fitness Business Owners","journalism","journalism",2016-06-01,2016-05-02,"failed",390,5000,30,"2016","Q2",NA
"85","Journal of a Single Girl through Italy: Art, Food, Fashion","journalism","journalism",2014-08-30,2014-07-31,"failed",6.44,919.29,30,"2014","Q2",NA
"86","The Dad Initiative (Canceled)","journalism","journalism",2014-05-19,2014-04-04,"canceled",0,30000,45,"2014","Q3",NA
"87","Collaborative News on Africa","web","journalism",2015-01-21,2014-12-22,"failed",70.43,14984.64,30,"2014","Q2",NA
"88","Bunny Up Bunny Adventures!","journalism","journalism",2014-10-06,2014-09-06,"failed",1,5000,30,"2014","Q2",NA
"89","UNHEARD: The Voices of Iraq","audio","journalism",2017-10-04,2017-08-25,"successful",6000,6000,40,"2017","Q3",0
"90","Tubman City News - Your Voice, Your Baltimore","web","journalism",2015-11-01,2015-09-11,"failed",226,17600,51,"2015","Q4",NA
"91","South Brooklyn Post","journalism","journalism",2012-01-21,2011-12-03,"failed",3502,25000,49,"2011","Q4",NA
"92","The Balance of Human Rights and Politics in Immigration","journalism","journalism",2013-07-10,2013-06-25,"successful",335,300,15,"2013","Q1",0.116666666666667
"93","Smokey - The Indomitable Kitty","print","journalism",2016-05-28,2016-04-13,"failed",475,5500,45,"2016","Q3",NA
"94","Search for the BEST TACO in Mexico","video","journalism",2014-08-28,2014-08-13,"failed",0,1867.59,15,"2014","Q1",NA
"95","'S Lands Glorie (The Nation's Glory)","photo","journalism",2015-10-10,2015-09-10,"failed",1.14,568,30,"2015","Q2",NA
"96","Sought After By A ""Famous Jackson!""","journalism","journalism",2016-02-07,2015-12-09,"failed",0,5000,60,"2015","Q4",NA
"97","OCCUPY. My Life & Times in a Postmodern Global Revolution","journalism","journalism",2011-12-06,2011-11-22,"failed",45,140,14,"2011","Q1",NA
"98","Entrevistas científicas","web","journalism",2017-10-28,2017-09-28,"failed",0.53,947.62,30,"2017","Q2",NA
"99","LA TRAVERSEE / De L'Océan","photo","journalism",2017-04-29,2017-04-03,"canceled",132.63,2192.19,26,"2017","Q2",NA
"100","Third Eye Children (Canceled)","video","journalism",2016-06-17,2016-04-18,"canceled",51,25000,60,"2016","Q4",NA
"101","Breast Cancer Mission Impossible","video","journalism",2017-07-05,2017-05-06,"failed",20,1000,60,"2017","Q4",NA
"102","Justice For Michael Brown Project","web","journalism",2014-09-09,2014-08-19,"failed",36,4987,21,"2014","Q2",NA
"103","Slander Free Website AACR.ME Abolish Abortions Carter Busted","journalism","journalism",2015-12-30,2015-11-30,"canceled",0,1000,30,"2015","Q2",NA
"104","Blog Camp","journalism","journalism",2012-03-25,2012-02-24,"failed",0,600,30,"2012","Q2",NA
"105","Scientist Podcast","audio","journalism",2017-08-23,2017-07-24,"successful",2591,2500,30,"2017","Q2",0.0364
"106","Write/Peace (Canceled)","journalism","journalism",2012-04-20,2012-03-21,"canceled",105,25000,30,"2012","Q2",NA
"107","Lyme and Tick-borne Disease Podcast","audio","journalism",2016-09-18,2016-07-20,"failed",25,15000,60,"2016","Q4",NA
"108","San Benito Live","video","journalism",2017-09-15,2017-08-16,"failed",0,6000,30,"2017","Q2",NA
"109","The Organic Lens - A Photography Tour to Organic Farms","photo","journalism",2017-03-20,2017-03-13,"failed",543,10500,7,"2017","Q1",NA
"110","Mediacloud: Journalism by the people for the people","web","journalism",2017-04-16,2017-02-15,"canceled",0,85584.38,60,"2017","Q4",NA
"111","""With the Kurds in Rojava, Syria"" (Canceled)","web","journalism",2015-02-15,2014-12-17,"canceled",0,1250,60,"2014","Q4",NA
"112","Jump! Mag Online Magazine for Connected Kids","journalism","journalism",2014-06-30,2014-05-30,"failed",2154.94,42858.86,31,"2014","Q3",NA
"113","CSA: Community Supported Art Writing in Philadelphia","journalism","journalism",2014-10-15,2014-09-15,"successful",1000,1000,30,"2014","Q2",0
"114","ComeUnity","web","journalism",2016-06-20,2016-05-06,"failed",0,13839.77,45,"2016","Q3",NA
"115","The Adventures of Mindy the Wonderdog","journalism","journalism",2015-02-26,2015-01-27,"failed",187,1500,30,"2015","Q2",NA
"116","China through the Eyes of an American Woman","web","journalism",2015-06-01,2015-05-21,"failed",3,3000,11,"2015","Q1",NA
"117","Radio show sharing info for your physical and mental health.","web","journalism",2016-06-29,2016-05-30,"failed",112,15560,30,"2016","Q2",NA
"118","Unite  e-Sports Gamers and Sports on PerSources.com","web","journalism",2015-05-15,2015-04-15,"failed",0,10000,30,"2015","Q2",NA
"119","The Election Channel","web","journalism",2015-02-13,2015-01-13,"failed",60,10000,31,"2015","Q3",NA
"120","America's backyard","photo","journalism",2017-02-28,2017-01-13,"failed",60,7000,46,"2017","Q4",NA
"121","Living the Dialogue of Compassion","photo","journalism",2015-02-26,2015-01-26,"failed",3,10000,31,"2015","Q3",NA
"122","411 Press Fundraiser","journalism","journalism",2012-02-07,2011-12-09,"successful",950,700,60,"2011","Q4",0.357142857142857
"123","Razor Metal TV Canal de Video/Metal","web","journalism",2017-08-01,2017-06-02,"failed",90.41,2807.73,60,"2017","Q4",NA
"124","That's What She Said Magazine - Issue #14","print","journalism",2017-12-29,2017-11-14,"canceled",0,446.07,45,"2017","Q3",NA
"125","BUWWETS","journalism","journalism",2012-10-20,2012-09-06,"failed",3,5000,44,"2012","Q3",NA
"126","The Jason Echolls Podcast","audio","journalism",2016-01-11,2015-12-12,"failed",0,5000,30,"2015","Q2",NA
"127","Project Conversion: Twelve Months of Spiritual Promiscuity","journalism","journalism",2010-12-06,2010-11-06,"failed",85,3000,30,"2010","Q2",NA
"128","Paranormal Albany - a Radio Documentary","audio","journalism",2016-12-14,2016-11-14,"successful",1469.21,1466.28,30,"2016","Q2",0.00199825408516795
"129","38in38","journalism","journalism",2016-06-30,2016-05-28,"failed",1294.98,23939.55,33,"2016","Q3",NA
"130","Companion for IBD Website and Blog (Canceled)","web","journalism",2016-02-09,2016-01-26,"canceled",0,350,14,"2016","Q1",NA
"131","Wife Beaters & Cut-Offs: Southern Summer Comfort Book Tour","journalism","journalism",2012-06-02,2012-05-03,"successful",1305,1000,30,"2012","Q2",0.305
"132","Journey Across America","photo","journalism",2014-08-14,2014-07-15,"failed",477,1000,30,"2014","Q2",NA
"133","BUSH Magazine - Fashion + Lifestyle for All","print","journalism",2015-06-20,2015-05-21,"successful",1663.57,1617.47,30,"2015","Q2",0.028501301415173
"134","Cuba: Branded - Life in Cuba","journalism","journalism",2012-03-18,2012-02-13,"successful",2517,2500,34,"2012","Q3",0.0068
"135","SHOW LOVE PODCAST","audio","journalism",2017-10-11,2017-09-11,"successful",3433.63,3318.16,30,"2017","Q2",0.0347994069002098
"136","No Cat Left Behind","journalism","journalism",2017-08-14,2017-07-15,"failed",314,3000,30,"2017","Q2",NA
"137","A Story About An Insane Guy That Wants A Bus (Canceled)","video","journalism",2016-08-21,2016-06-22,"canceled",0,20000,60,"2016","Q4",NA
"138","Reconciliation of a nation - the youth of Bahrain","journalism","journalism",2013-04-16,2013-02-15,"failed",153.5,15349.9,60,"2013","Q4",NA
"139","SkinnyMyLife","web","journalism",2016-01-19,2015-12-10,"failed",0,19053,40,"2015","Q3",NA
"140","New Hollywood Film Star Interview and Political Radio Show","audio","journalism",2017-02-16,2017-01-17,"failed",1,5000,30,"2017","Q2",NA
"141","Transforming Guyana's Mental Health System","journalism","journalism",2014-08-27,2014-07-14,"successful",949.06,460.66,44,"2014","Q3",1.06021794816133
"142","Socialer","journalism","journalism",2014-09-04,2014-08-05,"failed",0,32591.87,30,"2014","Q2",NA
"143","Mike at 100! Viewer Driven Travel Blog (Canceled)","video","journalism",2015-04-19,2015-03-19,"canceled",40,45000,31,"2015","Q3",NA
"144","Windows and Mirrors: Glimpses and Reflections of Life","web","journalism",2016-04-07,2016-03-08,"failed",0,3500,30,"2016","Q2",NA
"145","EBR Radio","journalism","journalism",2015-08-03,2015-07-04,"failed",51,3000,30,"2015","Q2",NA
"146","Stories of the ZEST Awards","journalism","journalism",2014-02-21,2014-01-21,"failed",23.32,2242.15,31,"2014","Q3",NA
"147","Help Fund Foray, A Place For Essays on Adulthood","web","journalism",2016-01-28,2015-12-29,"failed",310,600,30,"2015","Q2",NA
"148","An ""every man's"" guide to the NFL","web","journalism",2014-08-31,2014-08-17,"failed",0,30000,14,"2014","Q1",NA
"149","Newstock","web","journalism",2016-03-31,2016-03-01,"failed",2.29,57159.84,30,"2016","Q2",NA
"150","Real-time news generated by the community around the world","journalism","journalism",2017-07-26,2017-06-26,"failed",962.29,43849.16,30,"2017","Q2",NA
"151","Pedal-Powered News","journalism","journalism",2014-07-02,2014-06-04,"successful",21328.27,10000,28,"2014","Q2",1.132827
"152","Partout Ici (Canceled)","print","journalism",2015-07-04,2015-05-05,"canceled",0,15740.59,60,"2015","Q4",NA
"153","MATTER","web","journalism",2012-03-24,2012-02-22,"successful",140201.85,50000,31,"2012","Q3",1.804037
"154","Religioncast","audio","journalism",2015-06-06,2015-05-07,"successful",1051,1000,30,"2015","Q2",0.051
"155","Glossy Commencement Magazine 2013","journalism","journalism",2013-05-14,2013-04-16,"successful",270,250,28,"2013","Q2",0.08
"156","Maine Island Challenge Project ~ Get Your Own Little Piece of A Maine Island, USA","journalism","journalism",2010-04-24,2010-01-25,"failed",212,68000,89,"2010","Q4",NA
"157","Real Context News","journalism","journalism",2017-02-01,2016-12-03,"canceled",0,55555,60,"2016","Q4",NA
"158","PMNEWS for a better world - Por un mundo mejor","web","journalism",2015-11-18,2015-09-19,"failed",0,28000,60,"2015","Q4",NA
"159","Upgrading Tagli","web","journalism",2015-10-30,2015-08-31,"failed",272.12,4406.79,60,"2015","Q4",NA
"160","Carmax Fraud","journalism","journalism",2015-01-31,2015-01-16,"failed",42,1e+05,15,"2015","Q1",NA
"161","Topdotspot","web","journalism",2015-10-03,2015-09-03,"failed",0,865.49,30,"2015","Q2",NA
"162","Sequel to Confessions of a Suburban Cowboy Book","print","journalism",2015-03-26,2015-02-24,"failed",0,10000,30,"2015","Q2",NA
"163","the Blox TV","video","journalism",2017-03-27,2017-02-24,"successful",20028,20000,31,"2017","Q3",0.0014
"164","Coffin with a scratched ceiling","web","journalism",2017-05-18,2017-05-08,"failed",51,950,10,"2017","Q1",NA
"165","Finding Myself...Facing Cancer","print","journalism",2015-12-11,2015-11-11,"failed",236,3500,30,"2015","Q2",NA
"166","Rock Thiz Magazine Re Launch Project","journalism","journalism",2014-05-24,2014-03-25,"failed",5,500,60,"2014","Q4",NA
"167","Drowning SeaWorld","journalism","journalism",2015-02-07,2015-01-28,"successful",330,330,10,"2015","Q1",0
"168","Secret Cuts: A Cherry Orchard Mystery","journalism","journalism",2012-04-21,2012-03-20,"successful",2585,2500,32,"2012","Q3",0.034
"169","Cloudrootline","web","journalism",2015-11-27,2015-09-28,"failed",0,1058,60,"2015","Q4",NA
"170","Be Bonafide Natural Hair Magazine","print","journalism",2015-03-21,2015-01-22,"failed",6,5000,58,"2015","Q4",NA
"171","Real people","web","journalism",2015-04-30,2015-04-10,"successful",104.54,102.95,20,"2015","Q2",0.015444390480816
"172","Dream School Blog","web","journalism",2015-04-29,2015-03-30,"failed",5,50000,30,"2015","Q2",NA
"173","Colorado Green Pages Cultural Magazine (Canceled)","print","journalism",2015-12-30,2015-11-30,"canceled",0,2500,30,"2015","Q2",NA
"174","0XYZ","video","journalism",2017-11-17,2017-09-18,"failed",10,1e+07,60,"2017","Q4",NA
"175","INFLUENCERS ACADEMY 2016","web","journalism",2016-04-25,2016-03-11,"failed",55,225000,45,"2016","Q3",NA
"176","The Business Politics against Terror","photo","journalism",2015-12-24,2015-11-24,"failed",0,27367.57,30,"2015","Q2",NA
"177","Jordache Wrangler","journalism","journalism",2015-04-16,2015-02-15,"failed",0,16750,60,"2015","Q4",NA
"178","Para Pulp - iPhone App - Magazine for paranormal junkies!","journalism","journalism",2011-02-15,2011-01-16,"failed",193,6000,30,"2011","Q2",NA
"179","100 Years of Denial","print","journalism",2015-03-19,2015-02-17,"failed",4936,10000,30,"2015","Q2",NA
"180","ACMEScience.com","journalism","journalism",2012-12-15,2012-11-17,"failed",5985.15,34000,28,"2012","Q2",NA
"181","A travel-blog from Italy (with sketches also)","journalism","journalism",2017-10-01,2017-09-01,"failed",88.69,2610.71,30,"2017","Q2",NA
"182","Pamper Project","web","journalism",2014-08-15,2014-07-16,"failed",35.05,417.25,30,"2014","Q2",NA
"183","Stories of Unknown Lives (SoUL)","web","journalism",2017-04-28,2017-03-29,"canceled",0,2000,30,"2017","Q2",NA
"184","Descubre San Cristóbal de Las Casas","print","journalism",2017-03-11,2017-01-12,"failed",26.1,6263.37,58,"2017","Q4",NA
"185","Have Mic Will Travel - Podcast","audio","journalism",2014-12-18,2014-11-18,"successful",3160,3000,30,"2014","Q2",0.0533333333333333
"186","Thought Real: The SoCal Podcast (Canceled)","journalism","journalism",2013-01-31,2013-01-01,"canceled",0,5000,30,"2013","Q2",NA
"187","DIY- Krafs By Me","journalism","journalism",2015-02-10,2015-01-27,"failed",59.94,6528.03,14,"2015","Q1",NA
"188","Larson's Treasurre","print","journalism",2016-02-24,2016-01-25,"failed",10,3000,30,"2016","Q2",NA
"189","Help launch SkoRadio Station","audio","journalism",2017-07-05,2017-05-06,"failed",26,5000,60,"2017","Q4",NA
"190","R I I K S - Journalism and the Arts. Our focus: Migration","journalism","journalism",2016-07-19,2016-05-27,"failed",667.44,19825.1,53,"2016","Q4",NA
"191","The Generosity Project","web","journalism",2014-09-18,2014-08-19,"failed",0,4554.56,30,"2014","Q2",NA
"192","Travel as a child support the passion of a kid","photo","journalism",2014-09-23,2014-07-25,"failed",0,3900,60,"2014","Q4",NA
"193","Hoyos En el Muro","audio","journalism",2017-04-14,2017-03-15,"canceled",0,7327.95,30,"2017","Q2",NA
"194","Land of the Long White Cloud","video","journalism",2015-04-28,2015-03-29,"failed",0,15229.97,30,"2015","Q2",NA
"195","""Tap the Dial"" - Beer on the Radio","audio","journalism",2014-08-22,2014-07-23,"failed",65,950,30,"2014","Q2",NA
"196","Help Tony start a YouTube channel","web","journalism",2015-07-20,2015-05-21,"failed",30,500,60,"2015","Q4",NA
"197","""Keep It 100"" Talk Show","video","journalism",2016-04-23,2016-03-24,"failed",1,20000,30,"2016","Q2",NA
"198","Mission to Moldova / Romania (MMR)","photo","journalism",2015-06-07,2015-05-08,"failed",25,1e+05,30,"2015","Q2",NA
"199","Life begins at 70","journalism","journalism",2014-09-12,2014-08-13,"failed",15,386,30,"2014","Q2",NA
"200","Financiación de una ILP: STOP contadores de luz inteligentes","journalism","journalism",2017-01-13,2016-11-14,"failed",141.79,959.49,60,"2016","Q4",NA
"201","Around the world","journalism","journalism",2014-08-07,2014-07-08,"failed",12.03,3360836.18,30,"2014","Q2",NA
"202","Funding for Un-Biased report on Baltimore MD protest.","photo","journalism",2015-06-27,2015-04-28,"canceled",0,3000,60,"2015","Q4",NA
"203","Project Veterans story's","audio","journalism",2014-11-29,2014-10-30,"failed",0,2000,30,"2014","Q2",NA
"204","Super Nerdy Shit Podcast","audio","journalism",2015-05-04,2015-04-04,"failed",720,5000,30,"2015","Q2",NA
"205","Core Values","video","journalism",2016-11-13,2016-11-02,"canceled",0,10000,11,"2016","Q1",NA
"206","WhoWhatWhy: The Post-Election Project","journalism","journalism",2012-11-24,2012-10-25,"successful",52904,50000,30,"2012","Q2",0.05808
"207","A day in the life of...(podcast)","audio","journalism",2017-03-06,2017-02-09,"canceled",15,1500,25,"2017","Q2",NA
"208","TRUTH vs. Trump","journalism","journalism",2017-04-17,2017-03-18,"failed",0,15000,30,"2017","Q2",NA
"209","Arthur Herzog an Autobiography","print","journalism",2015-05-06,2015-04-06,"failed",0,500,30,"2015","Q2",NA
"210","WEAY Broadcasting","journalism","journalism",2014-10-16,2014-09-16,"failed",0,1e+05,30,"2014","Q2",NA
"211","NO to Bush/Clinton","print","journalism",2015-03-17,2015-02-20,"failed",0,2500,25,"2015","Q2",NA
"212","A Family Abroad","video","journalism",2015-07-19,2015-06-19,"failed",19.86,3819.42,30,"2015","Q2",NA
"213","Start a New Podcast (Canceled)","audio","journalism",2014-11-05,2014-10-06,"canceled",1,2000,30,"2014","Q2",NA
"214","Cleaning the Earth","web","journalism",2016-10-19,2016-09-19,"failed",0,3000,30,"2016","Q2",NA
"215","A Year Playing Poker For A Living","journalism","journalism",2015-03-29,2015-01-28,"failed",0,25000,60,"2015","Q4",NA
"216","Generation Squared: Round Peg in a Square Hole Podcast","audio","journalism",2016-06-08,2016-05-20,"failed",0,1500,19,"2016","Q2",NA
"217","Briefmarken Vordruckseiten als pdf Datei","print","journalism",2016-01-17,2015-12-18,"failed",0,108080.07,30,"2015","Q2",NA
"218","Celebsip","journalism","journalism",2015-09-16,2015-08-17,"failed",0,1e+05,30,"2015","Q2",NA
"219","Re:Decatur.  Rethink. Rediscover. Reenergize. Reimagine.","journalism","journalism",2013-12-21,2013-11-18,"successful",5430,5000,33,"2013","Q3",0.086
"220","Fashion Crimes","video","journalism",2014-12-29,2014-11-29,"failed",986,6000,30,"2014","Q2",NA
"221","Local Beat - Real Radio and YouTube For Bands and Artists","web","journalism",2017-09-24,2017-08-25,"canceled",945,13951,30,"2017","Q2",NA
