"","name","sub_category","main_category","deadline","launched","status","pledged_usd","goal_usd","duration","year","quarter","profit"
"1","Monarch Espresso Bar","restaurants","food",2016-04-01,2016-02-26,"successful",52375,50000,35,"2016","Q3",0.0475
"2","Support Solar Roasted Coffee & Green Energy!  SolarCoffee.co","food","food",2014-12-21,2014-12-01,"successful",1205,1000,20,"2014","Q2",0.205
"3","Chaser Strips. Our Strips make Shots their B*tch!","drinks","food",2016-03-17,2016-02-01,"failed",453,25000,45,"2016","Q3",NA
"4","Boco Tea","food","food",2012-06-02,2012-05-03,"failed",1781,5000,30,"2012","Q2",NA
"5","Mountain brew: A quest for alcohol sustainability","drinks","food",2015-02-25,2015-01-26,"failed",6.29,65.55,30,"2015","Q2",NA
"6","Daily Brew Coffee","food trucks","food",2015-03-31,2015-03-01,"failed",31.09,5181.12,30,"2015","Q2",NA
"7","Hot Chicken Takes Over.","restaurants","food",2014-10-16,2014-09-16,"successful",63401,40000,30,"2014","Q2",0.585025
"8","Mobile barbecue & catering trailer","food trucks","food",2014-10-23,2014-09-24,"failed",1,13750,29,"2014","Q2",NA
"9","HIIT Bottle™","drinks","food",2015-04-27,2015-03-13,"successful",124998,15000,45,"2015","Q3",7.3332
"10","Babe Ruth's Family Kitchen - Gourmet Hot Dogs and Condiments","food","food",2015-10-13,2015-09-08,"canceled",0,25000,35,"2015","Q3",NA
"11","My Coffee Box","drinks","food",2014-06-16,2014-05-17,"failed",1027,3000,30,"2014","Q2",NA
"12","New Lasagna","restaurants","food",2014-10-17,2014-08-18,"failed",0,5000,60,"2014","Q4",NA
"13","""Eat Like A Gilmore"" Cookbook","cookbooks","food",2016-04-17,2016-03-14,"successful",47273,20000,34,"2016","Q3",1.36365
"14","Mama's Meatballs","food","food",2014-08-07,2014-07-08,"failed",0,100,30,"2014","Q2",NA
"15","SERiNO'S PiZZA ROLLiNG PiZZA LAB (Food Truck)","food trucks","food",2014-09-30,2014-09-01,"failed",0,20000,29,"2014","Q2",NA
"16","Strawberry Fields Café and Patisserie","food","food",2017-01-23,2016-12-01,"failed",0,38112.66,53,"2016","Q4",NA
"17","Alaska Bug Bites, LLC - Farmers Markets Launch","vegan","food",2017-04-01,2017-02-22,"successful",2164.77,2000,38,"2017","Q3",0.082385
"18","Uptown Juice Company: Local, cold-pressed goodness","food","food",2014-04-01,2014-02-25,"successful",30066,25000,35,"2014","Q3",0.20264
"19","Funky Grits - fast casual diner pairing music with the menu!","restaurants","food",2015-10-01,2015-09-03,"failed",1600,1e+05,28,"2015","Q2",NA
"20","Made From Scratch","restaurants","food",2015-08-31,2015-08-01,"failed",0,25000,30,"2015","Q2",NA
"21","BrewStick ~ carboy ruler","food","food",2014-03-24,2014-02-22,"failed",50,22500,30,"2014","Q2",NA
"22","Hood's Up Brewery","drinks","food",2015-06-21,2015-05-15,"failed",12024,28000,37,"2015","Q3",NA
"23","The Farmer, the Bean and the Holy Roast","food","food",2013-02-21,2013-01-22,"failed",1278,3500,30,"2013","Q2",NA
"24","The Great Apple Pie","farmer's markets","food",2014-08-15,2014-07-16,"failed",5.5,13.76,30,"2014","Q2",NA
"25","The Great Fly Cup Bake Off","events","food",2015-09-08,2015-08-09,"successful",524.38,385.58,30,"2015","Q2",0.359977177239483
"26","Food truck for the world.","food trucks","food",2015-09-15,2015-08-31,"failed",0,2000,15,"2015","Q1",NA
"27","Daweyu Hills – Crop to Cup","drinks","food",2015-10-15,2015-09-15,"successful",25816,25000,30,"2015","Q2",0.03264
"28","Peak View Brewing Company","drinks","food",2016-10-10,2016-09-10,"successful",15018,15000,30,"2016","Q2",0.0012
"29","WOOD FIRED OVEN FOR OUR GROWING COMMUNITY","spaces","food",2015-11-21,2015-10-22,"failed",195.73,21159.99,30,"2015","Q2",NA
"30","Spicing it Up at Whipped & Beaten Culinary Works","food","food",2013-03-21,2013-02-19,"successful",3712,2500,30,"2013","Q2",0.4848
"31","Black Knight Brick Built BBQ Grill","food","food",2014-10-09,2014-08-25,"failed",0,24051.18,45,"2014","Q3",NA
"32","Flyover Farm","food","food",2012-05-07,2012-04-16,"successful",6510,5500,21,"2012","Q2",0.183636363636364
"33","Yemanja Caribbean Restaurant, Bar, and Hostel","food","food",2012-09-21,2012-08-22,"successful",16656,15000,30,"2012","Q2",0.1104
"34","Help Momma Root's Bake Shop Make The Big Move!","small batch","food",2017-06-30,2017-05-31,"canceled",275,5500,30,"2017","Q2",NA
"35","Starting A Herb Garden","food","food",2014-11-22,2014-10-23,"failed",0,3835.01,30,"2014","Q2",NA
"36","Blakes Burgers","restaurants","food",2015-04-29,2015-03-30,"failed",0,25000,30,"2015","Q2",NA
"37","To Develop A New Worlds Hottest Chilli.","community gardens","food",2015-10-29,2015-09-29,"failed",38.98,637.89,30,"2015","Q2",NA
"38","Agrandissement de la brasserie","drinks","food",2016-04-08,2016-03-09,"successful",4009.53,2403.42,30,"2016","Q2",0.668260229173428
"39","a restaurant going against the grain in colchester essex","restaurants","food",2016-06-06,2016-05-07,"successful",16261.68,14403.62,30,"2016","Q2",0.128999515399601
"40","Bull & Dragon's Pop-Up Restaurant Project","food","food",2013-09-07,2013-07-29,"failed",596,34000,40,"2013","Q3",NA
"41","Barry County Milk","farms","food",2014-09-21,2014-08-12,"failed",5,5e+05,40,"2014","Q3",NA
"42","Top Chefs Opening Shakewell Bar & Kitchen!","food","food",2013-08-22,2013-07-23,"successful",102937,1e+05,30,"2013","Q2",0.02937
"43","Bona Dea Gluten Free Goodness","food","food",2012-02-01,2011-12-22,"successful",8540,8000,41,"2011","Q3",0.0675
"44","REST STOP & RESTAURANT","restaurants","food",2015-06-02,2015-05-05,"failed",0.8,120000,28,"2015","Q2",NA
"45","The Panini Company","restaurants","food",2016-03-18,2016-02-17,"failed",4.35,398394.83,30,"2016","Q2",NA
"46","PowerBark-""Meal on the Run for the Dog on the Go""","food","food",2014-06-13,2014-05-14,"failed",2186,5000,30,"2014","Q2",NA
"47","Vanilley Bean Treats! For life's ""sweet"" moments!","food","food",2012-12-25,2012-11-20,"failed",100,1500,35,"2012","Q3",NA
"48","The Wheelhouse: A Farm to Table Restaurant in St Joseph IL","restaurants","food",2016-09-15,2016-08-16,"successful",10205,10000,30,"2016","Q2",0.0205
"49","Seth's Pineapple Mango Salsa","vegan","food",2014-12-31,2014-11-27,"failed",125,5000,34,"2014","Q3",NA
"50","I Can't Believe It's Not Potato Salad ! (Canceled)","cookbooks","food",2014-08-10,2014-07-11,"canceled",20.03,16.69,30,"2014","Q2",0.200119832234871
"51","Cat Cafe Mad: Coffee Shop Remodel & Expansion & Real Food","spaces","food",2017-06-19,2017-05-19,"successful",10752,9500,31,"2017","Q3",0.131789473684211
"52","An Above Average Grilled Cheese","bacon","food",2014-08-09,2014-07-10,"failed",0,20,30,"2014","Q2",NA
"53","Sandia Creek Sustainable Farms & Community Support Project","community gardens","food",2016-06-11,2016-05-12,"canceled",120,175000,30,"2016","Q2",NA
"54","Maltese Brewing Company","drinks","food",2015-03-01,2015-01-30,"successful",10164,10000,30,"2015","Q2",0.0164
"55","Corey’s Coffee Bar","food","food",2013-02-22,2013-01-23,"failed",10,6000,30,"2013","Q2",NA
"56","Parthia Saffron - To your door one thread @ a time!","small batch","food",2014-08-07,2014-07-16,"failed",105.35,3664.35,22,"2014","Q2",NA
"57","Mango, Pineapple & Habanero Toe Curling HOT Lava Sauce","small batch","food",2017-02-02,2016-12-19,"failed",635,3000,45,"2016","Q3",NA
"58","Press Start Bar","drinks","food",2014-06-02,2014-05-03,"failed",18483,50000,30,"2014","Q2",NA
"59","Give in to Sweet Surrender","small batch","food",2015-02-18,2015-01-19,"failed",100,5000,30,"2015","Q2",NA
"60","Bringing Patrizi's Back: A family food truck experience","food","food",2013-03-02,2013-01-25,"successful",40062,30000,36,"2013","Q3",0.3354
"61","Go Mobile Drool Central","food trucks","food",2016-04-02,2016-03-03,"failed",1708,25000,30,"2016","Q2",NA
"62","The Secret Tomato Project","farms","food",2015-08-06,2015-07-30,"successful",1531,1000,7,"2015","Q1",0.531
"63","Bondurant Brothers Distillery","drinks","food",2014-11-04,2014-10-05,"failed",750,20000,30,"2014","Q2",NA
"64","Finish El Toro The Tot Food Trailer!!","food","food",2013-04-28,2013-03-29,"successful",28036,28000,30,"2013","Q2",0.00128571428571429
"65","WANTED: THE BEST TASTING FUDGE ON EARTH (Canceled)","food","food",2014-12-16,2014-10-17,"canceled",0,654.34,60,"2014","Q4",NA
"66","Artisan Vinegar","vegan","food",2017-06-08,2017-05-09,"failed",149,3000,30,"2017","Q2",NA
"67","Spread the Love","food","food",2014-10-08,2014-09-08,"failed",0,7000,30,"2014","Q2",NA
"68","The Dousing Sauce Story","food","food",2015-06-01,2015-04-08,"failed",100,25000,54,"2015","Q4",NA
"69","Napa Valley Private Label Wine","drinks","food",2015-07-15,2015-06-15,"failed",476,25000,30,"2015","Q2",NA
"70","A pot of coffee","drinks","food",2014-08-09,2014-07-10,"successful",11,10,30,"2014","Q2",0.1
"71","GRITS on wheels in Los Angeles! Ya'll come an get it!","food trucks","food",2016-08-24,2016-07-25,"failed",1190,15000,30,"2016","Q2",NA
"72","tipstir","food","food",2011-08-14,2011-07-15,"failed",0,1000,30,"2011","Q2",NA
"73","Lucky's","food trucks","food",2015-09-09,2015-08-09,"failed",460,5000,31,"2015","Q3",NA
"74","Sticky Boo Yum Yum | All Things Marshmallow","food","food",2013-10-29,2013-09-29,"failed",570,2350,30,"2013","Q2",NA
"75","Martin Persil, la cantine vegan à roulettes !","vegan","food",2016-02-15,2016-01-11,"successful",10177.2,8321.96,35,"2016","Q3",0.222933059038977
"76","Funding a Veterans second chance","food trucks","food",2015-01-23,2014-11-24,"failed",30,60000,60,"2014","Q4",NA
"77","Yakana","drinks","food",2017-05-16,2017-04-06,"successful",5501.07,5339.03,40,"2017","Q3",0.0303500823183237
"78","WarmUp: A High-Protein Coffee","drinks","food",2016-12-14,2016-11-14,"successful",8599,8000,30,"2016","Q2",0.074875
"79","Oh, Fudge!","food","food",2011-11-16,2011-09-17,"failed",1440.55,5000,60,"2011","Q4",NA
"80","Have your Cake and Eat it too!","food","food",2016-12-05,2016-11-05,"canceled",0,10000,30,"2016","Q2",NA
"81","Coffee With A Purpose","drinks","food",2015-12-09,2015-11-09,"successful",15130,14500,30,"2015","Q2",0.043448275862069
"82","YumElish SkinEdips - Gourmet Bean Dips (Canceled)","vegan","food",2015-12-07,2015-10-08,"canceled",725,15000,60,"2015","Q4",NA
"83","Nourish Roshambo","food","food",2013-06-15,2013-05-16,"failed",600,4500,30,"2013","Q2",NA
"84","100% pure chicken breast jerky treats PETS","small batch","food",2015-09-26,2015-08-27,"failed",47,6500,30,"2015","Q2",NA
"85","Hydrosis Hydroponics","community gardens","food",2016-05-04,2016-04-04,"failed",2,20000,30,"2016","Q2",NA
"86","Blue Haus Grill","food","food",2014-04-10,2014-03-11,"failed",100,3000,30,"2014","Q2",NA
"87","Silver Pickle, a food trailer","food trucks","food",2015-06-11,2015-05-21,"successful",3326,3000,21,"2015","Q2",0.108666666666667
"88","Scoop Sights Dairy-Free Ice Cream in stores near you!","vegan","food",2015-12-09,2015-11-09,"successful",13095,12000,30,"2015","Q2",0.09125
"89","Community Gardens and Greens","community gardens","food",2015-12-12,2015-10-13,"failed",0,149120.19,60,"2015","Q4",NA
"90","The Gourmet Grind - Gourmet Coffee Service","drinks","food",2017-12-04,2017-11-04,"failed",25,5500,30,"2017","Q2",NA
"91","Nomsly - Fresh, Healthy Kids Lunches, Delivered To Your Door","food","food",2017-12-01,2017-10-31,"successful",30977,30000,31,"2017","Q3",0.0325666666666667
"92","American Classic BBQ Food Truck","food trucks","food",2016-05-15,2016-04-15,"failed",2,3000,30,"2016","Q2",NA
"93","Good Food Truck","food","food",2010-08-05,2010-06-22,"successful",4410,4200,44,"2010","Q3",0.05
"94","A Proper Welcome Home","events","food",2014-08-01,2014-07-17,"failed",0,200,15,"2014","Q1",NA
"95","The Cheeseletes: Transforming the Mold of Education","events","food",2017-03-12,2017-01-11,"successful",8046,7000,60,"2017","Q4",0.149428571428571
"96","Renny's Oki Doki Okinawan Food Truck Launch","food","food",2012-05-20,2012-05-03,"successful",10232,4500,17,"2012","Q2",1.27377777777778
"97","A Gluten-Free For All","food trucks","food",2014-05-01,2014-04-01,"successful",4665,4000,30,"2014","Q2",0.16625
"98","San Diego Public Market: It's Time!","food","food",2012-08-24,2012-08-08,"successful",146121.81,92244,16,"2012","Q2",0.5840792897099
"99","Food Prep Made Easy","food","food",2017-02-25,2017-01-26,"failed",155,50000,30,"2017","Q2",NA
"100","Mana Cookies...the stuff magic is made of!","food","food",2013-05-22,2013-04-22,"successful",5185,3300,30,"2013","Q2",0.571212121212121
"101","French Cuisine; A Traditional Experience","cookbooks","food",2014-09-08,2014-08-09,"failed",3984,13730,30,"2014","Q2",NA
"102","Cookie Bake Sale for College Classes!","small batch","food",2017-07-25,2017-06-25,"successful",631,600,30,"2017","Q2",0.0516666666666667
"103","Let's launch a Pink Crush cakery stand!","food","food",2010-10-29,2010-09-16,"successful",641,545,43,"2010","Q3",0.176146788990826
"104","Sugar Mill","restaurants","food",2015-07-20,2015-05-21,"failed",111,30000,60,"2015","Q4",NA
"105","Let's Put the Beef back in Beef Jerky!","food","food",2012-03-01,2012-01-31,"failed",381,2000,30,"2012","Q2",NA
"106","BBQ ASAP Creative Kitchen for Customers & Students Alike","food","food",2013-12-25,2013-11-19,"failed",670,29000,36,"2013","Q3",NA
"107","Sushi-go","restaurants","food",2015-02-27,2015-01-28,"failed",1,3e+05,30,"2015","Q2",NA
"108","CupShield. Spill proof your cup","drinks","food",2017-01-12,2016-12-13,"failed",129.37,44897.65,30,"2016","Q2",NA
"109","Gluten free bakery and vegan ice cream shop","vegan","food",2016-12-14,2016-11-14,"failed",1.04,41755.83,30,"2016","Q2",NA
"110","Move over Kale, Moringa is Here!","drinks","food",2014-12-19,2014-11-19,"failed",3575,30000,30,"2014","Q2",NA
"111","The Pizza Grate","food","food",2013-12-13,2013-11-13,"failed",2914,5000,30,"2013","Q2",NA
"112","Evelyn's Bakery","food","food",2013-10-31,2013-10-01,"failed",775,20000,30,"2013","Q2",NA
"113","Shelter Arcade Bar","drinks","food",2016-01-09,2015-12-10,"successful",25264,25000,30,"2015","Q2",0.01056
"114","Råvarene – Your Zero Waste Grocery Store","food","food",2016-05-04,2016-04-12,"successful",28121.59,25661.39,22,"2016","Q2",0.095871657770682
"115","ABV - A Beer Voyage","drinks","food",2015-08-13,2015-07-14,"successful",5312,5000,30,"2015","Q2",0.0624
"116","Nerdy Vegan Cookbook","vegan","food",2014-12-01,2014-10-16,"failed",1,13000,46,"2014","Q4",NA
"117","Fund my Sweet Potato Donut Stand in Vernonia Oregon","small batch","food",2015-08-08,2015-07-09,"successful",515,400,30,"2015","Q2",0.2875
"118","Caribbean Permaculture Research Institute of Barbados","food","food",2014-10-02,2014-08-27,"failed",19374.05,44710.72,36,"2014","Q3",NA
"119","Share the food truck love and get A Moveable Feast moving!","food","food",2014-03-22,2014-02-20,"successful",7052.38,5000,30,"2014","Q2",0.410476
"120","Ringing Rocks Brewery Co","food","food",2012-07-12,2012-06-12,"failed",245,15000,30,"2012","Q2",NA
"121","Discovering craft breweries in the USA","drinks","food",2014-09-05,2014-08-06,"failed",2,20000,30,"2014","Q2",NA
"122","The 8x8 Cookbook--Square Meals for Weeknight Dinner","cookbooks","food",2015-10-30,2015-09-30,"successful",21388,20000,30,"2015","Q2",0.0694
"123","Flavors of India","food","food",2013-02-24,2013-02-09,"failed",275,20000,15,"2013","Q1",NA
"124","The Brittle Box Candy that's ""Outside the box""","small batch","food",2014-06-20,2014-05-21,"failed",335,175000,30,"2014","Q2",NA
"125","Delectable Delights By Tara","food","food",2016-09-25,2016-08-26,"successful",38.07,7.61,30,"2016","Q2",4.00262812089356
"126","Taco Night","events","food",2014-10-03,2014-09-03,"failed",0,2000,30,"2014","Q2",NA
"127","Free Range Chicken Coop for Rural Andean Farm. #VamosChicken","farms","food",2014-10-14,2014-08-19,"successful",980.06,967.16,56,"2014","Q4",0.0133380205963853
"128","OooWee SoulFood Restaurant","food","food",2012-04-27,2012-03-28,"failed",5,18000,30,"2012","Q2",NA
"129","Edgemere Farm in Rockaway Beach, Needs Your Help!","farmer's markets","food",2017-04-09,2017-03-10,"successful",8821.77,6000,30,"2017","Q2",0.470295
"130","Vitality Cafe","food","food",2015-04-01,2015-03-02,"failed",25,50000,30,"2015","Q2",NA
"131","The Lasagne Project Support","food","food",2014-08-29,2014-07-30,"failed",1.66,49.75,30,"2014","Q2",NA
"132","In Knead of more space.","food","food",2012-10-25,2012-09-25,"failed",1185,3855,30,"2012","Q2",NA
"133","I just want to make pizza","food","food",2014-08-09,2014-07-10,"failed",0,200,30,"2014","Q2",NA
"134","Crank Coffee, hand roasted, bike delivered, Portland,OR","food","food",2013-08-18,2013-07-18,"failed",2281,8500,31,"2013","Q3",NA
"135","iDrinks","drinks","food",2014-11-24,2014-11-03,"failed",0,131.61,21,"2014","Q2",NA
"136","Wicked Boxer Brewing | First Brewery in Cypress, TX","drinks","food",2017-09-06,2017-08-07,"successful",10200,10000,30,"2017","Q2",0.02
"137","Departed Soles: Brewing Classic & Gluten Free beer in NJ!","drinks","food",2015-05-29,2015-04-29,"successful",20987,17500,30,"2015","Q2",0.199257142857143
"138","Black Circle Coffee Roasters","drinks","food",2017-01-01,2016-12-02,"failed",420.36,74180.31,30,"2016","Q2",NA
"139","Welcome to Mommy's E-Z Baking","food","food",2014-10-06,2014-09-06,"failed",70,1500,30,"2014","Q2",NA
"140","90 Days-The Life of a Plant","food","food",2013-05-11,2013-04-11,"successful",2910,2500,30,"2013","Q2",0.164
"141","Forever Organic","food","food",2014-10-17,2014-09-17,"failed",30,30000,30,"2014","Q2",NA
"142","Henderson Brewing - Beer Meet Keg","drinks","food",2015-12-31,2015-11-02,"successful",40199.51,39613.94,59,"2015","Q4",0.0147819176784738
"143","Jackboy's Dog Bakery -  New Retail & Bakery","restaurants","food",2015-05-18,2015-04-09,"failed",295,145000,39,"2015","Q3",NA
"144","Paleo Research (Canceled)","food","food",2014-07-16,2014-07-09,"canceled",0,200,7,"2014","Q1",NA
"145","JZ Hydroponics","farms","food",2016-12-09,2016-11-09,"failed",0,1000,30,"2016","Q2",NA
"146","GORDON'S GRILL BBQ SAUCE","small batch","food",2014-08-08,2014-07-09,"failed",10,15000,30,"2014","Q2",NA
"147","Seraphina Bistro","restaurants","food",2015-08-27,2015-07-28,"successful",1085,1000,30,"2015","Q2",0.085
"148","Let's get Wild Boy Hot Sauce into the Stores!","small batch","food",2014-06-27,2014-05-28,"failed",367,5500,30,"2014","Q2",NA
"149","Bao-B-Q Mobile Food","food","food",2013-05-22,2013-04-22,"failed",290,4500,30,"2013","Q2",NA
"150","Strawberry Pie","food","food",2014-08-27,2014-07-28,"failed",0,100,30,"2014","Q2",NA
"151","Vegan Athletes Book - Expert Tips, Interviews & More!","vegan","food",2015-11-21,2015-10-22,"failed",4391.39,7202.54,30,"2015","Q2",NA
"152","Spread the Spore! Fixing our Lab and Making a Workshop Space","food","food",2016-12-15,2016-11-15,"successful",25130,25000,30,"2016","Q2",0.0052
"153","RESTORED MANSION ,   great food,   FANTASTIC LOCATION","restaurants","food",2015-04-20,2015-03-11,"failed",0,55000,40,"2015","Q3",NA
"154","Patter Fam Beef and Pork Rubs","food","food",2012-12-04,2012-11-04,"failed",1490,5000,30,"2012","Q2",NA
"155","Candy From Strangers... Why not?","food","food",2013-07-05,2013-06-05,"failed",210,937,30,"2013","Q2",NA
"156","Bonnie Lemon","food","food",2015-10-08,2015-09-08,"failed",0,1e+05,30,"2015","Q2",NA
"157","Shaktea Kombucha & Jack's Real Root Beer","food","food",2013-08-05,2013-06-18,"failed",21135,30000,48,"2013","Q4",NA
"158","Harvest Hut","food","food",2015-07-15,2015-06-15,"failed",74.01,3700.69,30,"2015","Q2",NA
"159","Kickstart our Root Cellar. Feed our community!","farms","food",2015-07-15,2015-06-15,"failed",13412,25000,30,"2015","Q2",NA
"160","Bears Brewing Co.","drinks","food",2015-02-21,2015-01-22,"failed",328,50000,30,"2015","Q2",NA
"161","Green Thumb Juice - Juicing for Health - Reboot Approved!!!","food trucks","food",2014-07-06,2014-06-06,"failed",765.91,23494.03,30,"2014","Q2",NA
"162","CREME DE LA CREME the artisan jam born at the Farmers Market","food","food",2016-09-06,2016-08-02,"successful",5209,5000,35,"2016","Q3",0.0418
"163","Pasta Flyer:Traditional Italian,Japanese Style(Gluten Free!)","restaurants","food",2014-07-05,2014-06-10,"successful",89300.22,85000,25,"2014","Q2",0.0505908235294118
"164","Grandma Mabel's Chocolate Candy Kit","food","food",2017-01-04,2016-12-01,"failed",2849.6,30812.34,34,"2016","Q3",NA
"165","""Steam Roller"" Portland's Steamed Cheeseburgers go mobile!","food","food",2010-12-11,2010-10-26,"failed",760,5000,46,"2010","Q4",NA
"166","PitBoss","restaurants","food",2016-04-22,2016-02-22,"failed",1.44,14377.94,60,"2016","Q4",NA
"167","Support the Cockasian Food Truck","food","food",2014-01-01,2013-11-18,"failed",501,5000,44,"2013","Q3",NA
"168","Potato Salad 2","bacon","food",2014-08-16,2014-07-17,"failed",0,9,30,"2014","Q2",NA
"169","Farmer Freddy","farms","food",2015-03-21,2015-02-19,"failed",1,30000,30,"2015","Q2",NA
"170","SAVE. THE. BEES.","farms","food",2014-09-12,2014-08-13,"successful",3408.5,3000,30,"2014","Q2",0.136166666666667
"171","Spatulearn: In Home Youth Cooking and Academic Lessons","events","food",2015-02-23,2015-01-09,"failed",568,5000,45,"2015","Q3",NA
"172","Sailors Din Seafood Restaurant","food","food",2015-05-31,2015-04-21,"failed",10,20000,40,"2015","Q3",NA
"173","Robyn O'Brien Talk and Lunch!","events","food",2015-03-12,2015-02-11,"failed",105,4500,29,"2015","Q2",NA
"174","Our Orchards","community gardens","food",2015-04-25,2015-02-24,"failed",60,60000,60,"2015","Q4",NA
"175","Wooden Oven Peel","food","food",2017-09-15,2017-08-01,"failed",36.33,7676.27,45,"2017","Q3",NA
"176","Dirty Diaper Ale","drinks","food",2014-08-25,2014-08-04,"successful",215,60,21,"2014","Q2",2.58333333333333
"177","Fusion Confusion --Mix of the most DELICOUS RECIPES","food","food",2013-01-04,2012-12-05,"failed",100,25000,30,"2012","Q2",NA
"178","The teaching food truck","food trucks","food",2017-08-22,2017-07-23,"failed",40,1200,30,"2017","Q2",NA
"179","Deae ViaDesh Tea Lounge (Canceled)","vegan","food",2014-12-26,2014-11-06,"canceled",327,12840.27,50,"2014","Q4",NA
"180","Colorocko Taco","food trucks","food",2017-04-22,2017-03-23,"successful",5580,5000,30,"2017","Q2",0.116
"181","Fit Through Food , Getting fit in a fat paced world","food","food",2013-12-18,2013-11-18,"canceled",1230,30000,30,"2013","Q2",NA
"182","Little Duck Bakery: Bringing Sweetness to our community!","food","food",2012-12-15,2012-10-16,"canceled",875,22000,60,"2012","Q4",NA
"183","I want to create the best burger money can buy.","food","food",2014-08-08,2014-07-09,"failed",0,1374.13,30,"2014","Q2",NA
"184","Butcher's Guild Conference","events","food",2014-09-19,2014-08-26,"successful",1000,750,24,"2014","Q2",0.333333333333333
"185","The Pita Boss Food Truck- We're Almost There!","food trucks","food",2014-07-18,2014-06-18,"failed",615,3500,30,"2014","Q2",NA
"186","Fridhem Skolhuset Lönneberga","spaces","food",2017-03-15,2017-02-13,"failed",3.4,17023.02,30,"2017","Q2",NA
"187","Small Batch Coffee for the Black","drinks","food",2015-02-16,2015-01-17,"failed",61.01,8028.26,30,"2015","Q2",NA
"188","Bakes 'N' Shakes","food","food",2016-04-30,2016-03-31,"failed",0,7246.06,30,"2016","Q2",NA
"189","Supporting Travellers in Tennessee","community gardens","food",2017-10-15,2017-09-13,"failed",11,600,32,"2017","Q3",NA
"190","Don't compromise for convenience, take a fresh look ...","food","food",2013-03-07,2013-02-05,"failed",165.32,7514.39,30,"2013","Q2",NA
"191","Culinary Mushroom Project","small batch","food",2014-08-09,2014-07-10,"successful",500,500,30,"2014","Q2",0
"192","Help us Launch Our NEW Harvest Apple Honey Wine Vinegar!","food","food",2013-07-14,2013-06-14,"failed",1125,26000,30,"2013","Q2",NA
"193","Our Dream come true: Marasco's Candies","food","food",2015-02-01,2015-01-04,"successful",5083,5000,28,"2015","Q2",0.0166
"194","My Vegan Sweet Tooth -- Bursting at the seams!","food","food",2012-10-08,2012-08-24,"failed",1508,10000,45,"2012","Q3",NA
"195","First Place Coffee","food trucks","food",2017-09-30,2017-08-31,"successful",27643.66,26000,30,"2017","Q2",0.0632176923076923
"196","Reason To Bake Gluten Free Cookies","small batch","food",2016-10-14,2016-09-14,"successful",20772,20000,30,"2016","Q2",0.0386
"197","Vegan Cookies w/ QR Information / Promo / Fundraising Codes","vegan","food",2015-08-12,2015-07-13,"failed",45,5000,30,"2015","Q2",NA
"198","Tipsy Tarts cake bakery (cake+liquor=delicious)","food","food",2014-10-22,2014-09-22,"failed",65,3000,30,"2014","Q2",NA
"199","Lunchbar with cocktailworkshops and tastings","drinks","food",2015-01-05,2014-12-11,"successful",4134.53,4134.53,25,"2014","Q2",0
"200","House Kombucha: Bringin' It Fresh to YOU!","food","food",2013-10-27,2013-08-28,"successful",10076,10000,60,"2013","Q4",0.0076
"201","Family-operated Premier French Bakery & Cafe in SoCal","food","food",2015-10-06,2015-08-07,"failed",0,50000,60,"2015","Q4",NA
"202","Second City Coffee","drinks","food",2016-02-07,2016-01-26,"failed",720.86,4351.29,12,"2016","Q1",NA
"203","Farming Food Justice: Cheerful Chicken Farm","farms","food",2015-02-01,2014-12-24,"failed",4771,42500,39,"2014","Q3",NA
"204","Cup-O-Ghetti to Go!","food trucks","food",2014-08-21,2014-07-22,"failed",3,10000,30,"2014","Q2",NA
"205","The Chocolate Lab - Hand-Crafted Southern Artisan Candy Bars","food","food",2012-10-17,2012-09-14,"successful",9838,9750,33,"2012","Q3",0.00902564102564102
"206","A Burger","food","food",2014-08-08,2014-07-09,"failed",0,20,30,"2014","Q2",NA
"207","Johns herbs and spices","small batch","food",2014-10-27,2014-09-27,"failed",0,10000,30,"2014","Q2",NA
"208","KIN COFFEE","food","food",2016-04-21,2016-03-22,"failed",5661,14000,30,"2016","Q2",NA
"209","""Not Just Plain..."" Vanilla Extracts & Foodstuffs Startup","small batch","food",2014-07-12,2014-06-07,"successful",3712,3500,35,"2014","Q3",0.0605714285714286
"210","Share A Sip (Canceled)","drinks","food",2015-09-12,2015-08-13,"canceled",0,1e+05,30,"2015","Q2",NA
"211","Back To Grass Roots","farms","food",2014-11-06,2014-10-07,"failed",0,10000,30,"2014","Q2",NA
"212","Sunday Morning Pancake Mix","food","food",2013-06-01,2013-05-09,"successful",6475,5000,23,"2013","Q2",0.295
"213","Pig Floyd's BBQ","food trucks","food",2015-09-18,2015-07-20,"failed",1625,5000,60,"2015","Q4",NA
"214","Launching First White Merlot","drinks","food",2014-08-11,2014-07-24,"failed",14.73,3346.99,18,"2014","Q2",NA
"215","Popeye's Chicken Recipe Challenge","food","food",2014-08-15,2014-07-16,"failed",0,500,30,"2014","Q2",NA
"216","Cary Ale House is YOUR hometown Brew Pub!","restaurants","food",2015-12-11,2015-11-11,"failed",4231,25000,30,"2015","Q2",NA
"217","Gayo Kopi","drinks","food",2016-09-18,2016-07-20,"failed",92,4000,60,"2016","Q4",NA
"218","Indiana Organic Honey Production","food","food",2017-10-28,2017-08-29,"canceled",55,25000,60,"2017","Q4",NA
"219","The Cheshire Cat Cafe Llandudno #Wales1stcatcafe","vegan","food",2015-06-13,2015-04-14,"failed",1474.55,63353.29,60,"2015","Q4",NA
